fen,outcome,side_to_move
1r2b1k1/5p1p/1p4p1/p2BN3/8/4P1P1/2P2P2/6K1 w - - 2 34,0.0,w
1r4k1/5p1p/1p4p1/p2BN3/8/4P1P1/2b2P2/6K1 w - - 0 36,0.0,w
4r3/6kp/1p4p1/p3N3/8/4P1P1/B1b2P2/6K1 w - - 3 38,0.0,w
4r3/3N2kp/6p1/pp6/8/4P1P1/5P2/1b4K1 b - - 0 40,0.0,b
4r3/1N5p/5kp1/pp3b2/8/4P1P1/5P2/6K1 b - - 4 42,0.0,b
r7/7p/3N1kp1/pp6/8/3bPPP1/8/6K1 b - - 0 44,0.0,b
r7/4k2p/6p1/p7/1p2N3/3bPPP1/7K/8 b - - 1 46,0.0,b
r7/4k2p/6p1/8/1p6/p2NPPP1/7K/8 b - - 0 48,0.0,b
r7/4k2p/6p1/2N5/5P2/p3P1P1/1p5K/8 b - - 0 50,0.0,b
r7/4k2p/6p1/2N5/5PK1/p3P1P1/8/7q b - - 3 52,0.0,b
r1bq1rk1/pp2ppbp/2n2np1/2pp4/5P2/2PPBNP1/PP2P1BP/R2Q1RK1 b - - 5 8,0.0,b
r1bq1rk1/pp2ppbp/2n2np1/8/3p1P2/3P1NP1/PP1BP1BP/R2Q1RK1 b - - 1 10,0.0,b
r1q2rk1/pp2ppbp/2n2np1/8/3p1Pb1/1Q1P1NP1/PP1BP1BP/R1R3K1 b - - 5 12,0.0,b
r3r1k1/pp2ppbp/2n1qnp1/8/3p1Pb1/3P1NPP/PP1BP1B1/R1RQ2K1 b - - 0 14,0.0,b
2r1r1k1/pp2ppbp/2n1qnp1/8/Q2p1P2/3P1PPP/PP1B2B1/R1R3K1 b - - 2 16,0.0,b
4r1k1/Qp2ppbp/2r2np1/8/3p1P2/3P1PPP/PP1Bq1B1/R5K1 b - - 0 18,0.0,b
4r1k1/1p2ppbp/5np1/8/3Q1P2/3P1PPP/PPrq4/R5KB b - - 2 20,0.0,b
4r1k1/1p2ppb1/5np1/7p/5P2/3P1PPP/PPr4q/R4KQB b - - 1 22,0.0,b
5rk1/1pb2pp1/p1p1r1q1/P1Pp1b1n/1P1BnP2/3BPQ1p/R5PP/4NRK1 b - - 5 25,1.0,b
4r1k1/1pB1rpp1/p1p3q1/P1Pp1b1n/1P2nP2/3BPQ1p/R5PP/4NRK1 b - - 0 27,1.0,b
4r2k/1p2rpp1/pBp2nq1/P1Pp1b2/1P2nP2/3BPQ1p/1R4PP/4NRK1 b - - 4 29,1.0,b
4r2k/1p2rpp1/pBp2nB1/P1Pp4/1P3Pb1/4P2p/1R3nPP/4NRK1 b - - 0 31,1.0,b
4r2k/1p2r1p1/pBp2np1/P1Pp4/1P3Pb1/4P3/1R3KNP/5R2 b - - 0 33,1.0,b
4r3/1p2r1pk/pBp3p1/P1Pp4/1P2nPb1/4P3/2R3NP/5RK1 b - - 4 35,1.0,b
4r1k1/1p2r1p1/pBp3p1/P1Pp3b/1P2nP1N/4P3/2R4P/4R1K1 b - - 8 37,1.0,b
4r3/1p2r1p1/pBp2kp1/P1Pp3b/1P2nP2/4PN2/2R3KP/4R3 b - - 12 39,1.0,b
4r3/1p2r1p1/pBp2kp1/P1P5/1P1PnP2/5K2/2R4P/4R3 b - - 0 41,1.0,b
4r3/1p4p1/pBp2kp1/P1P5/1P1P1P2/8/3R1K1P/4r3 b - - 1 43,1.0,b
4r3/1p2r1p1/p1p2kp1/P1P1B3/1P1P1P2/8/3R1K1P/8 b - - 5 45,1.0,b
3r4/1p2r1p1/p1p3p1/P1P1Bk2/1P1P1P2/5K2/6RP/8 b - - 9 47,1.0,b
3r4/1p3rp1/p1p1k1R1/P1P1B3/1P1P1P2/5K2/7P/8 b - - 0 49,1.0,b
3r4/1p2k1R1/p1p5/P1P5/1P1P1P2/5K2/7P/8 b - - 0 51,1.0,b
8/8/pRp1k3/P1P5/1P1r1P2/5K2/7P/8 b - - 1 53,1.0,b
8/R2k4/2p5/P1P5/1r3P2/5K2/7P/8 b - - 1 55,1.0,b
3k4/1R6/2p5/P1P2P2/8/5K2/7P/8 b - - 0 57,1.0,b
3k4/1R6/P1p2P2/2P5/8/5K2/7P/8 b - - 0 59,1.0,b
3k4/1R6/P1p2P2/2P5/7P/5K2/8/8 b - - 0 61,1.0,b
3k4/1R6/P1p2P1P/2P5/8/5K2/8/8 b - - 0 63,1.0,b
3k4/PR3P2/2p4P/2P5/8/5K2/8/8 b - - 0 65,1.0,b
r3r1k1/p2b1ppp/1ppq1n2/4n3/3N3P/1P2P3/P1Q2PP1/1BR2RK1 b - - 0 18,1.0,b
r3r1k1/p4ppp/1ppq1nn1/8/3N2bP/1P2PP2/P1Q3P1/1BRR2K1 b - - 0 20,1.0,b
r3r1k1/p4ppp/1p2qnn1/1Np5/6PP/1P2P3/P1Q3P1/1BRR2K1 b - - 0 22,1.0,b
r3r1k1/p4ppp/1pq3n1/1Np5/4P1nP/1P6/P3Q1P1/1BRR2K1 b - - 2 24,1.0,b
r3r1k1/p4ppp/1pq3n1/1Np5/4P2P/1P4Q1/P5P1/1BRR2K1 b - - 2 26,1.0,b
r3r1k1/p3nppp/1p5P/1qp5/4P3/1P4Q1/P5P1/1BRR2K1 b - - 0 28,1.0,b
r3r1k1/p4p1p/1p4pP/1qp2P2/8/1PQ5/P5P1/1BRR2K1 b - - 0 30,1.0,b
1rbq1rk1/1pp2pb1/3p1npp/pPn1p3/P7/R1PP2P1/1B1NPPBP/3Q1RK1 b - - 0 12,0.0,b
1r1q1rk1/1ppn1pb1/3pbnpp/pP2p3/P2P4/R1P3PP/1B1NPPB1/3Q1RK1 b - - 0 14,0.0,b
1r1qr1k1/1ppn1pbn/3Pb1pp/pP6/P7/R1P3PP/1B1NPPB1/3Q1RK1 b - - 0 16,0.0,b
1r2r1k1/1pqn1pb1/4bnpp/pP6/P7/R1P3PP/1B1NPPB1/3QR1K1 b - - 1 18,0.0,b
1r2r1k1/1pqn1p2/3bbnpp/pP6/P3N3/2P3PP/1B2PPB1/R2QR1K1 b - - 5 20,0.0,b
1r2r1k1/1pqn1p2/4b1pp/pP2b3/P3B3/2P3PP/1B2PP2/R1Q1R1K1 b - - 0 22,0.0,b
1r2r3/1pq2p1k/4bnpp/pP2b3/P6P/2P2BP1/1B2PP2/R1Q1R1K1 b - - 0 24,0.0,b
1r2r1k1/1pq2p2/5npQ/pP2b3/P5BP/2P3P1/1B2PP2/R3R1K1 b - - 0 26,0.0,b
1rq1r1k1/1p3p2/6p1/pP2b1Q1/P5nP/2P3P1/1B2PP2/3RR1K1 b - - 3 28,0.0,b
r1q1r2k/1p3p2/6p1/pP2b2P/P5n1/2P3P1/1B2PP2/2QRR1K1 b - - 0 30,0.0,b
r3r2k/1p3p2/5npQ/pP2bq1P/P7/2P2PP1/1B2P3/3RR1K1 b - - 2 32,0.0,b
r3r1k1/1p3P2/5n1Q/pP3q2/P7/2P2Pb1/1B2P3/3RR1K1 b - - 0 34,0.0,b
r3r3/1p3k2/5n2/pP3q2/P7/2P2P2/1B2P3/2Q1R1K1 b - - 0 36,0.0,b
r5r1/1p3k2/5n2/pPq3Q1/P7/2P2P2/1B2P1K1/4R3 b - - 4 38,0.0,b
2b1r1k1/1p5p/2pb2p1/P7/2pB2P1/2P5/3N2K1/R7 b - - 1 38,0.0,b
2b3k1/1p5p/P1pb2p1/8/2pB2P1/2P2K2/3r4/R7 b - - 0 40,0.0,b
2b3k1/7p/p2b2p1/2p3P1/2p5/2P1BK2/3r4/R7 b - - 1 42,0.0,b
8/p3kp2/1p1n1p1p/1P1P4/3K2P1/P2B4/5P1P/8 b - - 0 34,0.0,b
8/p1k2p2/1p1n1p1p/1P1P4/6P1/P1KB1P2/7P/8 b - - 2 36,0.0,b
8/pn1k1p2/1p3p1p/1P1P4/3K2P1/P4P2/4B2P/8 w - - 6 39,0.0,w
8/p1k2p2/1p1n1p1p/1P1P4/3K2P1/P4P2/4B2P/8 w - - 10 41,0.0,w
8/p1k2p2/1p1n1p1p/1P1P4/6P1/P1KB1P2/7P/8 w - - 14 43,0.0,w
4n3/p2k1p2/1p3p1p/1P1P1B2/6P1/P4P2/2K4P/8 b - - 18 45,0.0,b
4n3/p4p2/1p3p1p/1P1k4/4B1P1/P4P2/1K5P/8 b - - 1 47,0.0,b
8/p4p2/1p1knp1p/1P6/P3B1P1/5P2/1K5P/8 w - - 2 50,0.0,w
8/p4p2/1p1k1p1p/1P6/n5P1/2KB1P2/7P/8 w - - 0 52,0.0,w
8/p4p2/1p1k1p1p/1P6/6P1/2Kn1P2/7P/8 b - - 1 54,0.0,b
8/p4p2/1p1knp1p/1P6/6P1/3K1P2/7P/8 b - - 5 56,0.0,b
8/p4p2/1p1k1p1p/1P6/5PP1/4Kn2/7P/8 b - - 2 58,0.0,b
8/p4p2/1p1k3p/1P4P1/8/4K3/7n/8 b - - 0 60,0.0,b
8/p4p2/1p1k4/1P6/6p1/8/4K2n/8 b - - 1 62,0.0,b
8/p4p2/1p6/1P2k3/8/3K2p1/7n/8 b - - 3 64,0.0,b
8/p4p2/1p6/1P2k3/8/3K4/7n/6q1 b - - 1 66,0.0,b
8/p4p2/1p6/1q2k3/8/4K3/7n/8 b - - 1 68,0.0,b
8/p4p2/1p6/3k4/8/8/2K4n/5q2 b - - 5 70,0.0,b
8/p1q2p2/1p6/3k4/8/1K6/7n/8 b - - 9 72,0.0,b
8/p4p2/8/1p1k4/2q5/K7/7n/8 b - - 3 74,0.0,b
4r1k1/1pb2p2/p1p1rnp1/P1Pp4/1P3P1P/3RPB2/5KR1/8 w - - 0 36,0.0,w
6k1/1pb2p2/p1p2np1/P1Pp1P2/1P2r2P/3RP3/5KR1/8 w - - 0 38,0.0,w
8/1pb2k2/p1p2n2/P1Pp4/1r5P/3RP3/5KR1/8 w - - 0 40,0.0,w
8/1p3k2/p1p5/b1Pp4/1r2n2P/3RP3/5KR1/8 w - - 2 42,0.0,w
8/1pb2k2/p1p5/2np4/1r5P/R3PK2/6R1/8 w - - 2 44,0.0,w
8/1pb2k2/p1p5/3pn2P/1r6/R3PK2/1R6/8 w - - 3 46,0.0,w
8/1pb2k2/p1p5/3p3P/2n5/4P1K1/1r6/R7 w - - 2 48,0.0,w
8/1pb2k2/p1p5/3p3P/6K1/n3P3/5r2/8 w - - 0 50,0.0,w
8/1pb2k2/p1p4P/3p4/4P1K1/4n3/5r2/8 w - - 1 52,0.0,w
8/1pb5/p1p1k2P/3P4/7K/4n3/5r2/8 b - - 0 54,0.0,b
r4rk1/1p2ppbp/1qnnb1p1/p1p5/2Pp1PP1/Q2P1N1P/PP1BPRB1/4R2K b - - 2 16,0.0,b
r1b1r1k1/1p2ppbp/1qnn2p1/p1pB2N1/2Pp1PP1/Q2P3P/PP1BPR2/4R2K b - - 6 18,0.0,b
r1br2k1/1p2pp1p/1qnn2Pb/p1pB2N1/2Pp2P1/Q2P3P/PP1BPR2/4R2K b - - 0 20,0.0,b
r1bN2k1/1p2p3/1qnn2p1/p1pB4/2Pp2P1/Q2P3P/PP1bPR2/4R2K b - - 0 22,0.0,b
r1b5/1p2p1k1/1qNn2p1/p1pB4/1bPp2P1/Q2P3P/PP2PR2/3R3K b - - 0 24,0.0,b
r1N5/1p4k1/3n2p1/p1pB4/2Pp2P1/b2P3P/Pq2PR2/3R3K b - - 0 26,0.0,b
2r5/1n4k1/6p1/p1p5/2Pp2P1/b2P3P/Pq2PR2/3R2K1 b - - 1 28,0.0,b
2r5/1n4k1/6p1/p1p5/2Pp2PP/bq1P4/4PR2/R5K1 b - - 2 30,0.0,b
2r5/1n4k1/1q4p1/p1p5/2Pp2PP/3P4/1R2PR2/6K1 b - - 0 32,0.0,b
2r5/1n4k1/6p1/p1p5/2Pp2PP/3PP3/8/1q3RK1 b - - 2 34,0.0,b
2r5/1n4k1/6p1/p1p5/2P2RPP/3qp3/8/6K1 b - - 1 36,0.0,b
2r5/1n4k1/6p1/p1p4P/2P2RP1/8/4p1K1/3q4 b - - 0 38,0.0,b
2r5/1n6/6pk/p1p5/2PR2P1/8/6K1/3qq3 b - - 1 40,0.0,b
r1bqk2r/ppn1bppp/2p1pn2/8/2PP4/2N5/PP3PPP/R1BQRBK1 w kq - 3 10,1.0,w
r1bqnk1r/pp2bppp/2p1pn2/8/2PP1B2/2NB4/PP3PPP/R2QR1K1 w - - 7 12,1.0,w
r1b1nk1r/pp2bppp/2p1pn2/4B3/2PP4/2NB1Q2/Pq3PPP/R3R1K1 w - - 0 14,1.0,w
r1b1nk1r/pp1nbppp/2p5/3Pp3/2PB4/2NB1Q2/Pq3PPP/R3R1K1 w - - 0 16,1.0,w
r3nk1r/pp1bbppp/8/8/2Pp4/2NB1Q2/Pq3PPP/R3R1K1 w - - 0 18,1.0,w
r3n2r/pp1bkppp/8/8/2Pp4/3B1Q2/P4PPP/qN4K1 w - - 0 20,1.0,w
Q3nk1r/p2b1ppp/8/8/2Pp4/3B4/q4PPP/1N4K1 w - - 1 22,1.0,w
4nk1r/p2Q1ppp/1q6/8/2Pp4/3B4/5PPP/1N4K1 w - - 1 24,1.0,w
2Q4r/p3kppp/1q3n2/8/2Pp4/3B4/3N1PPP/6K1 w - - 5 26,1.0,w
7Q/p3kp1p/5np1/8/2Pp4/3B1N2/1q3PPP/6K1 w - - 2 28,1.0,w
7Q/p3kp1p/5np1/8/2Pp3N/8/1q3PPP/5BK1 w - - 6 30,1.0,w
8/pQ3p1p/4knp1/8/2Pp3N/8/5PPP/5BK1 w - - 1 32,1.0,w
8/Q4p1p/4kn2/8/2Pp2p1/5N2/5PPP/5BK1 w - - 0 34,1.0,w
8/3n1Q1p/3k4/8/2PN2p1/8/5PPP/5BK1 w - - 1 36,1.0,w
8/7Q/3k1n2/8/2PN4/6P1/5PP1/5BK1 w - - 1 38,1.0,w
8/6Q1/3k1n2/8/2PN4/6P1/5PP1/5BK1 w - - 5 40,1.0,w
8/4Q3/5n2/8/2Pk4/6P1/5PP1/5BK1 w - - 0 42,1.0,w
r3rnk1/pp2bppp/2p1b3/3p3n/4PP2/2P5/PPBN2PP/R1B2R1K w - - 0 16,0.0,w
r3rnk1/pp1bbppp/8/3p1P1n/8/2P5/PPBN2PP/R1B2R1K w - - 0 18,0.0,w
r3r1k1/pp1nbppp/8/1b1p1P1n/8/2P2N2/PPB3PP/R1BR3K w - - 4 20,0.0,w
r3r1k1/pp1bbppp/8/5P1n/8/2P2N2/PPB3PP/R1B4K w - - 0 22,0.0,w
1r2r1k1/pB1bbppp/5n2/5P2/8/2P2N2/PP4PP/R1B4K w - - 1 24,0.0,w
1r2r1k1/p3bppp/B4n2/8/3Nb3/2P5/PP4PP/R1B4K w - - 2 26,0.0,w
1r2r1k1/p4ppp/B4n2/8/3Nb3/2P5/PP3KPb/R1B5 w - - 0 28,0.0,w
1rr3k1/p1b2ppp/5n2/8/2B1b3/2P2N2/PP3KP1/R1B5 w - - 4 30,0.0,w
1rr5/p1b3pp/5nk1/6N1/4b3/2P5/PP3KP1/R1B5 w - - 2 32,0.0,w
1rr5/p1b3pp/6k1/8/8/2n1K3/PP4P1/R1B5 w - - 0 34,0.0,w
1r3r2/p1b3pp/6k1/8/8/2P5/P4KP1/R1B5 w - - 3 36,0.0,w
1r2r3/p5pp/1b4k1/8/8/2P1B3/P3K1P1/R7 w - - 7 38,0.0,w
1r2r3/p5pp/6k1/8/8/2P2K2/P2b2P1/7R w - - 2 40,0.0,w
2r2r2/p5pp/6k1/8/2P5/5K2/P2b2P1/3R4 w - - 3 42,0.0,w
2r2r2/p5pp/8/5k2/2P5/8/P2K2P1/4R3 b - - 2 44,0.0,b
5r2/p5pp/8/5k2/5r2/5R2/P2K2P1/8 b - - 3 46,0.0,b
5r2/p5pp/8/8/5k2/5P2/P3K3/8 b - - 2 48,0.0,b
r7/p5pp/8/8/8/5k2/P1K5/8 b - - 1 50,0.0,b
3r4/p5pp/8/8/8/2K2k2/P7/8 b - - 5 52,0.0,b
2r5/p5pp/8/8/4k3/8/P2K4/8 b - - 9 54,0.0,b
2r5/p7/6pp/8/4k3/P7/4K3/8 b - - 0 56,0.0,b
2r5/p7/6p1/8/4k2p/P7/5K2/8 b - - 1 58,0.0,b
2r5/p7/6p1/8/4k3/P7/6Kp/8 b - - 1 60,0.0,b
7r/p7/8/6p1/4k3/P7/7p/4K3 b - - 1 62,0.0,b
7r/8/8/p5p1/4k3/P7/6K1/7r b - - 1 64,0.0,b
7r/8/8/p2k2p1/6K1/P7/8/r7 b - - 5 66,0.0,b
7r/8/8/3k1K2/p7/r7/8/8 w - - 1 69,0.0,w
7r/4K3/8/8/p3k3/2r5/8/8 w - - 5 71,0.0,w
7r/6K1/8/8/4k3/2r5/p7/8 b - - 1 73,0.0,b
7r/2r5/5K2/8/4k3/8/p7/8 b - - 5 76,0.0,b
r4rk1/pp2ppb1/1qn1bnpp/2p5/2Pp1P2/Q2P1NPP/PP1BP1B1/R4R1K w - - 0 14,1.0,w
r3r1k1/pp2ppb1/1qn1bnpp/2p5/2Pp1P2/Q2P1NPP/PP1BP1B1/R3R1K1 w - - 4 16,1.0,w
r3r1k1/pp2ppb1/1qn3pp/2p2b1n/2Pp3P/Q2P1NP1/PP1BP1B1/R3R1K1 w - - 0 18,1.0,w
r3r1k1/pp2ppb1/1qn3pp/2p2b2/2Pp3P/Q2P1N2/PP1Bn1B1/3RR1K1 w - - 0 20,1.0,w
r3r1k1/pp2pp2/1qn2bpp/2p5/2Pp2bP/Q2P1N2/PP1BR1B1/4R1K1 w - - 3 22,1.0,w
2r1r1k1/pp2pp2/1qn2bp1/2p5/2Pp1BbP/Q2P1N2/PP2R1B1/4R1K1 w - - 3 24,1.0,w
3rr1k1/pp2pp2/1q3bp1/n1p5/2Pp2bP/Q2P1NB1/PP2R3/4R1KB w - - 7 26,1.0,w
3rr2k/pp2pp2/1q4p1/n1p1b3/Q1Pp2bP/3P1N2/PP2R3/4R1KB w - - 0 28,1.0,w
3rr3/pp2pNk1/1q4p1/n1p5/Q1Pp3P/3P4/PP2b3/4R1KB w - - 1 30,1.0,w
3NQ3/pp2p1k1/5qp1/n1p5/2Pp3P/3b4/PP6/4R1KB w - - 1 32,1.0,w
4Q3/pB2p1k1/6p1/2p5/2Pp3q/3b4/PP6/4R1K1 w - - 0 34,1.0,w
4Q3/pB6/5qpk/2p1R3/2Pp4/3b4/PP6/6K1 w - - 3 36,1.0,w
4Q3/p3R3/5qpk/2p5/2Pp4/3b1B2/PP6/6K1 w - - 7 38,1.0,w
4Q3/R7/6pk/2p5/2bpB3/8/PP6/5qK1 w - - 2 40,1.0,w
4Q3/R7/6pk/2p5/2bpB3/8/PP4K1/5q2 w - - 6 42,1.0,w
7Q/R6q/6pk/2p5/2bpB3/6K1/PP6/8 w - - 10 44,1.0,w
8/pp3pkp/3n1p2/3P4/1P6/P2B4/5PPP/6K1 b - - 2 28,1.0,b
8/pp3pkp/3n4/3P4/1P3p2/P2B1P2/5KPP/8 b - - 1 30,1.0,b
8/pp3p2/3n1k1p/3P4/1P3p2/P2B1P2/3K2PP/8 b - - 3 32,1.0,b
8/pp3p2/3n3p/1P1k4/5p2/P1KB1P2/6PP/8 b - - 0 34,1.0,b
8/pp3p2/3n4/1Pk4p/P4p2/2K2P2/6PP/1B6 b - - 1 36,1.0,b
8/pp3p2/3n4/1P2k2p/P4p2/1BK2P2/6PP/8 b - - 5 38,1.0,b
8/pp3p2/3n4/1P2k2p/P4p2/2K2P2/B5PP/8 b - - 9 40,1.0,b
8/pp3p2/3n1k2/1P1B4/P4p1p/2K2P2/6PP/8 b - - 3 42,1.0,b
8/pp3p2/3n4/1P2k3/P4p1p/5P2/BK4PP/8 b - - 7 44,1.0,b
8/pp3p2/8/1P6/P1nk1p1p/1B3P2/6PP/1K6 b - - 11 46,1.0,b
8/pp3p2/8/1P6/P2k1p2/1B3P1P/3n3P/2K5 b - - 2 48,1.0,b
8/pp3p2/8/1P6/P1k2p1P/1n3P2/1K5P/8 b - - 0 50,1.0,b
8/pp3p2/7P/1P6/P1k2p2/5n2/1K5P/8 b - - 0 52,1.0,b
7Q/pp3p2/8/1P6/P1k2pn1/8/1K6/8 b - - 0 54,1.0,b
8/pp3p2/8/1P6/P1n2p2/8/1K6/8 w - - 0 57,1.0,w
8/pp3p2/8/nP6/8/5p2/8/K7 w - - 0 59,1.0,w
8/1p3p2/1p6/n7/8/8/5p2/1K6 w - - 0 61,1.0,w
8/1p3p2/1p6/n7/8/8/K5q1/8 w - - 2 63,1.0,w
8/1p3p2/1p6/8/2n5/8/1q6/1K6 w - - 6 65,1.0,w
rn1q1rk1/ppb2ppp/2p2n2/2Pp1b2/1P2p3/P2PP3/1BQ1BPPP/RN3RK1 b - - 0 10,0.0,b
r3qrk1/ppb2ppp/n1p2n2/2Pp1b2/1P1Pp3/P1N1P3/1BQ1BPPP/R4RK1 b - - 2 12,0.0,b
rb2qrk1/p4ppp/p1p2n2/2Pp1b2/1P1Pp3/P1N1P3/1B2QPPP/R4RK1 b - - 1 14,0.0,b
rbq1r1k1/p4ppp/p1p2n2/2Pp1b2/1P1Pp2P/P1N1P3/1B2QPP1/R3R1K1 b - h3 0 16,0.0,b
rbq1r1k1/p4ppp/p1p2n2/2Pp1b2/1P1Pp2P/P1N1P1P1/1B3P2/R2QR1K1 b - - 2 18,0.0,b
rbq1r1k1/p4ppp/p1p2n2/2Pp3b/1P1Pp2P/P1N1P1P1/1B3PK1/R1Q1R3 b - - 6 20,0.0,b
rbq1rk2/p4ppp/p1p2n2/2Pp4/1P1Pp2P/P1N1PbP1/1B3P1K/1RQ1R3 b - - 10 22,0.0,b
rb2r3/p3kppp/p1p2n2/2PN4/1P1Pp1qP/P3PbP1/1B3P1K/R1Q1R3 b - - 0 24,0.0,b
rb2r3/p3kppp/p4n2/2Pp4/1P1Pp2P/P3PbPq/1B3P2/1RQ1R1K1 b - - 3 26,0.0,b
r2qk2r/pp2bppp/2p1bn2/2npp3/4P3/1BPP1P2/PP2Q1PP/RNB2R1K w kq - 1 10,1.0,w
r2qk2r/pp3pp1/2p1bb1p/2npp3/4P3/1BPP1P2/PP2Q1PP/RN3R1K w kq - 0 12,1.0,w
r2q3r/pp1k1pp1/4bb1p/2npp3/8/1BPP1P2/PP1NQ1PP/R4R1K w - - 0 14,1.0,w
r2q3r/pp1k1pp1/4bb1p/3p4/3p4/1NP2P2/PP2Q1PP/R4R1K w - - 0 16,1.0,w
r2q4/pp1k1pp1/4rb1p/3p4/8/2P2P2/PP2Q1PP/R4R1K w - - 0 18,1.0,w
r2q4/pp3pp1/2k2b1p/3p4/8/2P2P2/PPQ3PP/R3R2K w - - 1 20,1.0,w
r1kq4/pp3pp1/5b1p/3p4/Q7/2P2P2/PP4PP/3RR2K w - - 5 22,1.0,w
r1k5/pp1q1pp1/5b2/3R3p/6Q1/2P2P2/PP4PP/4R2K w - - 0 24,1.0,w
rk1bR3/pp1Q1pp1/8/3R3p/8/2P2P2/PP4PP/7K w - - 3 26,1.0,w
3rr1k1/p2bqppp/1p3nn1/2p2N2/8/1P2P2P/P1Q2PP1/1BR1R1K1 b - - 1 22,0.0,b
3rr1k1/p2b1pp1/1p2qnnp/2p2N2/2Q5/1P2P2P/P3RPP1/1BR3K1 b - - 1 24,0.0,b
3rr1k1/p4pp1/1p2bnnp/2p2N2/2P5/4P2P/PR3PP1/1BR3K1 b - - 2 26,0.0,b
3rrk2/p4p2/1p2bnBp/2p5/2P5/4P2P/PR3PP1/2R3K1 b - - 0 28,0.0,b
3rrk2/p7/1p2b1pp/2p5/2P1n3/4P2P/PRR2PPK/8 b - - 3 30,0.0,b
3rr3/p4k2/1p2b1pp/2p4P/2P1n3/4P3/PRR2PPK/8 b - - 0 32,0.0,b
4r3/p2r1k2/1p2b2p/2p4p/2P1n3/4P3/PRR2PPK/8 b - - 3 34,0.0,b
6r1/p2r1k2/1p5p/2p2b1p/2P1n3/P3PP2/1RR3PK/8 b - - 0 36,0.0,b
6r1/p2r1k2/1p1nb2p/2p4p/2P1P3/P1R2P2/1R4PK/8 b - - 2 38,0.0,b
6r1/p2r1k2/1p1nb2p/2p4p/4P3/P1R2P2/6PK/2R5 b - - 3 40,0.0,b
6r1/p4k2/1p2b2p/1np4p/4P3/P3RP2/3r2PK/6R1 b - - 7 42,0.0,b
6r1/p4k2/1p2b2p/1np4p/4P3/P2R1P2/3r2PK/6R1 b - - 11 44,0.0,b
6r1/p4k2/1p2b2p/2p4p/P2nPP2/3r4/6PK/6R1 b - - 0 46,0.0,b
6r1/p4k2/1p2b2p/2p4p/P3PP2/5n1P/8/6RK b - - 2 48,0.0,b
4r1k1/1pb1rp2/p1p2np1/P1Pp4/1P3P2/3RPB2/5KRP/8 w - - 0 35,0.0,w
4r2k/1pb1rp2/p1p3p1/P1Pp2R1/1P2nP2/3RPB2/5K1P/8 w - - 4 37,0.0,w
4r2k/1pb2p2/p1p3p1/P1Pp1PR1/1r6/3RP3/5K1P/8 w - - 0 39,0.0,w
4r2k/1pb5/p1p3p1/P1Pp2R1/8/3RPK2/1r5P/8 w - - 0 41,0.0,w
7k/1pb5/p1p2r2/P1Pp4/8/3RPK2/1r5P/8 w - - 0 43,0.0,w
7k/1pb5/p1p2r2/P1Pp4/8/3RP2K/7r/8 w - - 0 45,0.0,w
8/1pb3k1/p1p2r2/P1Pp4/6K1/3RP3/7r/8 b - - 4 47,0.0,b
4rrk1/1pb2pp1/p1p1qn2/P1Pp1b1p/1P1BnP2/N2BPR2/R5PP/1Q4K1 b - - 1 20,1.0,b
5rk1/1pb1rp2/p1p1qp2/P1Pp1b1p/1P2nP2/N2BPR2/4R1PP/1Q4K1 b - - 1 22,1.0,b
2q1r1k1/1pb1rp2/p1p2p2/P1Pp1b1p/1P2BP2/N3PR2/4R1PP/4Q1K1 b - - 0 24,1.0,b
2q1r3/1pb1rp1k/p1p2p2/P1Pp3p/1P2bP2/N3P1R1/3R2PP/4Q1K1 b - - 3 26,1.0,b
q3r3/1pb1rp1k/p1p2pb1/P1Pp1P1p/1P6/N3P1R1/3RQ1PP/6K1 b - - 0 28,1.0,b
q3r3/1pb1r2k/p1p2pp1/P1Pp4/1P5p/N3PR2/3RQ1PP/6K1 b - - 1 30,1.0,b
1q2r3/1p2r2k/p1p2pp1/P1Pp4/1P5p/N3PR1K/3RQ1P1/8 b - - 2 32,1.0,b
4r3/1pq1r2k/p1p2pp1/P1Pp4/1P5p/N3PR2/3RQ1P1/6K1 b - - 6 34,1.0,b
8/1pq4k/p1p2pp1/P1Pp4/1P5p/N3Q3/3R2P1/6K1 b - - 0 36,1.0,b
8/1pq3k1/p1p2pp1/P1Pp4/1P6/N3Q2P/3R1K2/8 b - - 0 38,1.0,b
8/1p4k1/p1p2pp1/P1Pp4/1P6/N3Q2P/3RK3/7q b - - 4 40,1.0,b
8/1p2Q3/p1p2ppk/P1Pp4/1P6/N6P/3RK3/8 w - - 2 43,1.0,w
8/1Q6/p1p2p1k/P1P3p1/1P1R4/N6P/4K3/8 w - - 0 45,1.0,w
1r1qr1k1/2p2pb1/1p1pbn1p/pPn1p1p1/P1P1P3/R2PN1P1/1B3PBP/Q1R3K1 w - - 0 20,0.0,w
1rq1r1k1/2p2pb1/3pbn1p/pPp1p1p1/P1P1P3/R3N1P1/1B3PBP/Q1R3K1 w - - 0 22,0.0,w
1r2q1k1/2p1rpb1/3pbn1p/pPp1p1p1/P1P1P3/2BRN1P1/5PBP/Q1R3K1 w - - 4 24,0.0,w
4q1k1/1rp1rpb1/4bn1p/pPp1p1p1/P1P1P3/3RN1P1/5PBP/Q2R2K1 w - - 0 26,0.0,w
3Rr1k1/1rp2pb1/4bn1p/pPp1p1p1/P1P1P3/4N1P1/5PBP/Q5K1 w - - 1 28,0.0,w
