trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
175,531.6718218188332,531.6718218188332,1129035.5834477816,1062.5608610558652,0,16747,562.9709677419355,1217790.8075268818,1103.5355941368098,0
176,532.1720905236759,532.1720905236759,1130289.196154535,1063.150599000224,0,16747,563.408064516129,1219134.5758064517,1104.144273094079,0
177,531.8023526601779,531.8023526601779,1129461.4865946139,1062.7612556894487,0,16747,563.0833333333334,1218191.0295698924,1103.7169155041036,0
178,532.7995461873768,532.7995461873768,1134016.0898071297,1064.9019155805522,0,16747,563.8172043010753,1221105.2311827957,1105.0363031062807,0
179,532.0485460082402,532.0485460082402,1130741.680838359,1063.363381369868,0,16747,563.2774193548387,1219592.4258064516,1104.3515861384235,0
180,531.9434525586672,531.9434525586672,1130300.3173702753,1063.1558292979798,0,16747,563.2198924731183,1219005.7252688173,1104.0859229556445,0
181,531.8773511673733,531.8773511673733,1130330.3416731355,1063.169949572097,0,16747,562.9005376344086,1218441.4252688172,1103.8303426110451,0
182,531.7725562787365,531.7725562787365,1128929.874664119,1062.5111174308338,0,16747,562.7591397849462,1216664.4204301075,1103.025122302347,0
183,531.7424016241715,531.7424016241715,1130348.2635695946,1063.1783780577907,0,16747,562.9403225806452,1218973.1413978494,1104.0711668175422,0
184,531.8357317728548,531.8357317728548,1130257.6372484623,1063.1357567349817,0,16747,562.8247311827957,1218256.041935484,1103.7463666692108,0
185,532.1648056368305,532.1648056368305,1130337.4898190722,1063.1733112804668,0,16747,563.1693548387096,1218280.273655914,1103.7573436475582,0
186,532.4264047292053,532.4264047292053,1131482.228279692,1063.711534336115,0,16747,563.4091397849462,1219509.7231182796,1104.3141415006328,0
187,534.0399474532752,534.0399474532752,1137855.6534901774,1066.703170282238,0,16747,565.344623655914,1227445.8532258065,1107.901553941417,0
188,534.3166537290261,534.3166537290261,1137792.406938556,1066.673524063739,0,16747,565.5387096774193,1227251.1505376345,1107.8136804253838,0
189,532.4984176270377,532.4984176270377,1132417.8760972114,1064.1512468146675,0,16747,563.5537634408602,1220591.247311828,1104.8037143818028,0
190,532.1840329611274,532.1840329611274,1131166.7601361438,1063.5632374880884,0,16747,563.2790322580645,1219670.0532258064,1104.3867317320535,0
191,532.3066220815668,532.3066220815668,1131788.7354750105,1063.8555989771405,0,16747,563.3483870967742,1220143.48172043,1104.601050932159,0
192,532.2521048546008,532.2521048546008,1131206.491073028,1063.5819155443685,0,16747,563.2591397849462,1219339.4870967742,1104.237061095476,0
193,531.533528393145,531.533528393145,1129605.7586433392,1062.8291295609747,0,16747,562.7317204301075,1218074.8661290323,1103.6642905018864,0
194,531.5589657849167,531.5589657849167,1129786.6015405743,1062.9142023421148,0,16747,562.7483870967742,1218330.0430107526,1103.7798888414088,0
195,532.1860631754942,532.1860631754942,1131630.8253418524,1063.781380426379,0,16747,563.3876344086021,1220506.9887096775,1104.7655808856816,0
196,531.6282319221353,531.6282319221353,1129570.3724846242,1062.8124822773884,0,16747,562.8720430107527,1218100.029032258,1103.6756901518934,0
197,531.4950737445513,531.4950737445513,1129320.4341076014,1062.694892293927,0,16747,562.552688172043,1217443.2225806452,1103.3780959311478,0
198,534.0836567743477,534.0836567743477,1140187.8323878904,1067.7957821549448,0,16747,564.9661290322581,1229632.7930107526,1108.8880885872807,0
199,533.0432316235743,533.0432316235743,1136260.0078222966,1065.9549745755196,0,16747,563.5903225806452,1223405.5397849462,1106.0766428168286,0
200,531.6431002567624,531.6431002567624,1130244.4716665673,1063.1295648539585,0,16747,562.6150537634409,1217743.1,1103.513978162488,0
201,531.525885233176,531.525885233176,1129725.7802591508,1062.8855913310476,0,16747,562.6629032258064,1218067.3037634408,1103.6608644703501,0
202,531.1933480623395,531.1933480623395,1128956.989132382,1062.523876970481,0,16747,562.2295698924731,1216956.0650537633,1103.1573165481718,0
203,531.1933480623395,531.1933480623395,1128956.989132382,1062.523876970481,0,16747,562.2295698924731,1216956.0650537633,1103.1573165481718,0
