target_cp,original_eval,fitted_eval
-128.000000,-161.000000,-525.141109
136.000000,-166.000000,151.839480
108.000000,-354.000000,-179.280763
-34.000000,-547.000000,519.667933
470.000000,26.000000,4129.829578
594.000000,-121.000000,1903.026582
0.000000,-281.000000,-1796.089733
247.000000,-269.000000,179.991518
-17.000000,111.000000,-84.113234
-62.000000,-330.000000,60.669681
-107.000000,-537.000000,-508.464761
70.000000,-538.000000,10.075662
61.000000,-211.000000,-112.811209
0.000000,240.000000,-486.155193
68.000000,-97.000000,580.745824
-722.000000,-129.000000,-7724.420262
-5.000000,205.000000,642.654946
70.000000,-175.000000,103.886533
73.000000,-515.000000,-333.816732
102.000000,287.000000,-503.583461
-353.000000,-9.000000,-1886.609987
50.000000,-30.000000,-212.832022
41.000000,-355.000000,261.354568
101.000000,-131.000000,243.527275
-152.000000,9.000000,-2035.020073
46.000000,-203.000000,-85.328938
10.000000,-39.000000,548.704366
-44.000000,136.000000,617.178721
301.000000,381.000000,119.783195
297.000000,230.000000,72.008582
21.000000,-265.000000,-42.063208
-280.000000,362.000000,-1673.072050
76.000000,-275.000000,-2356.931639
211.000000,-291.000000,-2639.262190
27.000000,-257.000000,14.914586
993.000000,319.000000,5601.581168
921.000000,142.000000,4711.964521
877.000000,308.000000,5173.802067
0.000000,-131.000000,91.951811
16.000000,358.000000,-368.839035
180.000000,-475.000000,-524.742510
31.000000,272.000000,373.578053
138.000000,126.000000,413.298600
-48.000000,249.000000,-115.557437
-697.000000,-453.000000,-3899.566582
561.000000,658.000000,3103.218541
65.000000,-182.000000,-381.609478
-99988.000000,-435.000000,-12860.925381
24.000000,216.000000,848.948065
77.000000,-53.000000,231.912760
-402.000000,-615.000000,-6619.091672
129.000000,67.000000,38.698520
94.000000,-22.000000,8.893988
-373.000000,-274.000000,-1934.639063
-13.000000,-87.000000,175.517284
17.000000,213.000000,-692.515519
0.000000,-560.000000,-59.308906
24.000000,-65.000000,288.967454
-29.000000,-105.000000,-257.605259
15.000000,-76.000000,-90.962270
86.000000,-531.000000,-260.767020
-99.000000,-347.000000,-778.266523
-46.000000,-338.000000,802.509730
16.000000,-100.000000,114.815545
29.000000,-271.000000,129.898707
-99995.000000,209.000000,-2484.839859
27.000000,-19.000000,-194.156409
0.000000,-194.000000,26.448364
69.000000,-252.000000,-317.488220
619.000000,135.000000,2444.217189
115.000000,-578.000000,-377.972055
22.000000,-239.000000,136.146943
-553.000000,-422.000000,-2187.586268
64.000000,-463.000000,-179.338606
19.000000,-73.000000,255.085395
-304.000000,-574.000000,116.509667
-111.000000,619.000000,334.084908
167.000000,513.000000,403.446217
-226.000000,231.000000,-1270.237520
-537.000000,-373.000000,-3947.984526
-19.000000,495.000000,613.832137
-271.000000,-451.000000,-2313.628342
-306.000000,-622.000000,-2097.965612
-596.000000,-654.000000,-4364.261599
0.000000,-110.000000,1747.626513
-13.000000,-184.000000,-268.324887
57.000000,304.000000,26.641306
0.000000,-87.000000,-733.280369
76.000000,-102.000000,162.838934
233.000000,-477.000000,428.268276
-97.000000,-540.000000,-1400.309746
363.000000,559.000000,-370.322116
-330.000000,-631.000000,-560.426537
-365.000000,-394.000000,-241.927503
-41.000000,-152.000000,-123.345320
-27.000000,-575.000000,188.623491
528.000000,-216.000000,6261.115142
-195.000000,-441.000000,-194.571482
-289.000000,-625.000000,-131.234408
-389.000000,-751.000000,-2542.048712
205.000000,51.000000,192.923875
-120.000000,-548.000000,-2020.937458
152.000000,267.000000,-238.944531
-110.000000,-520.000000,-786.857219
-128.000000,-742.000000,422.000209
53.000000,-117.000000,-88.050490
23.000000,174.000000,177.392574
23.000000,90.000000,2.367297
622.000000,374.000000,900.638763
68.000000,-606.000000,-195.639948
-605.000000,-399.000000,-3809.470815
-604.000000,-350.000000,-4026.351447
356.000000,510.000000,2847.562904
-161.000000,-147.000000,-554.355395
-238.000000,-152.000000,-810.229475
-259.000000,-4.000000,-3315.294628
78.000000,-590.000000,-409.624193
73.000000,-174.000000,621.133162
131.000000,-145.000000,85.647398
-309.000000,15.000000,-1003.150452
674.000000,472.000000,1970.465210
0.000000,51.000000,1311.030370
303.000000,-276.000000,1544.824972
-311.000000,-173.000000,-2913.412349
70.000000,229.000000,20.549317
77.000000,-25.000000,-771.270211
23.000000,-440.000000,57.235380
35.000000,-109.000000,-287.701792
45.000000,-170.000000,-5.215957
-91.000000,-595.000000,-17.165707
-134.000000,-605.000000,-1.081042
-187.000000,-677.000000,312.737379
-379.000000,-572.000000,-1898.928332
34.000000,59.000000,158.824569
-320.000000,-728.000000,-2677.665056
-184.000000,-541.000000,-493.871874
100.000000,-600.000000,-216.837254
-577.000000,-98.000000,-4376.660398
-80.000000,-232.000000,-435.749184
-24.000000,311.000000,-288.534679
14.000000,274.000000,226.341250
16.000000,-227.000000,-279.733350
83.000000,-342.000000,-280.135886
62.000000,-364.000000,-330.768967
40.000000,-435.000000,-484.749170
121.000000,-220.000000,747.380486
-521.000000,-634.000000,-2064.507221
-168.000000,15.000000,175.755509
360.000000,-325.000000,4289.682529
523.000000,18.000000,4562.571875
160.000000,-542.000000,192.454496
188.000000,435.000000,624.763147
299.000000,-44.000000,938.981335
308.000000,12.000000,1195.205382
-409.000000,-345.000000,-2869.924682
-493.000000,-154.000000,-2297.687659
-3.000000,-487.000000,-2520.309629
551.000000,37.000000,2699.852171
-102.000000,-377.000000,98.475203
95.000000,-20.000000,-341.432954
-22.000000,-249.000000,-180.562683
458.000000,170.000000,2686.417222
26.000000,14.000000,181.742172
39.000000,369.000000,-90.760561
-11.000000,216.000000,-349.110138
82.000000,529.000000,884.474347
28.000000,-22.000000,-124.907422
-559.000000,-751.000000,-2903.101091
47.000000,-433.000000,199.649672
89.000000,-217.000000,412.962171
-10.000000,-135.000000,673.837459
53.000000,-277.000000,-185.251249
45.000000,158.000000,310.837844
-97.000000,251.000000,569.366921
-23.000000,141.000000,-373.770148
54.000000,-516.000000,836.516505
440.000000,68.000000,273.581084
437.000000,113.000000,486.991288
27.000000,228.000000,-568.858114
479.000000,611.000000,-896.240462
753.000000,7.000000,944.532065
84.000000,-217.000000,412.962171
3.000000,-228.000000,-390.454879
-570.000000,-648.000000,-316.905301
438.000000,-33.000000,114.236990
-67.000000,-370.000000,-92.960382
121.000000,-91.000000,-194.316403
67.000000,-293.000000,146.698924
109.000000,196.000000,97.901176
29.000000,291.000000,131.708356
383.000000,-128.000000,2440.934899
10.000000,149.000000,-52.912139
82.000000,-86.000000,-24.533186
-111.000000,-244.000000,90.998806
-383.000000,-714.000000,-3568.011572
-570.000000,-400.000000,-6419.443644
-3.000000,120.000000,706.667134
7.000000,-74.000000,-514.660418
30.000000,-380.000000,334.222277
-391.000000,-299.000000,-2424.393341
202.000000,455.000000,-961.153339
-20.000000,-305.000000,215.463154
-28.000000,-438.000000,-1260.211552
62.000000,-391.000000,-109.696530
-47.000000,192.000000,-26.244625
-58.000000,333.000000,-131.719922
49.000000,-615.000000,-148.607089
43.000000,-138.000000,-56.442966
-80.000000,-338.000000,-595.109241
-328.000000,-205.000000,-480.269443
-438.000000,-694.000000,332.900597
-726.000000,-607.000000,-2175.540117
22.000000,-557.000000,-73.174524
-44.000000,-698.000000,135.539320
31.000000,-477.000000,-31.108974
45.000000,-355.000000,70.388935
557.000000,154.000000,3204.207536
-234.000000,-410.000000,159.988135
67.000000,455.000000,-147.500898
52.000000,264.000000,144.929992
-5.000000,-6.000000,148.210570
233.000000,390.000000,1175.340493
-135.000000,-724.000000,-1743.442178
82.000000,-312.000000,-58.633807
56.000000,-420.000000,551.229535
419.000000,503.000000,821.327611
171.000000,-479.000000,-1493.642792
7.000000,-301.000000,-427.067829
-36.000000,-36.000000,12.803153
-145.000000,-310.000000,-1039.154123
-218.000000,-349.000000,-1675.367970
0.000000,-602.000000,-0.320371
-316.000000,637.000000,-2263.962362
-26.000000,-220.000000,154.187189
-747.000000,-775.000000,-5555.488125
76.000000,-37.000000,439.878762
51.000000,-30.000000,-212.832022
295.000000,-476.000000,-574.670973
29.000000,-446.000000,85.402500
-75.000000,102.000000,1185.678496
60.000000,-449.000000,1086.187819
22.000000,-544.000000,-322.734142
-28.000000,111.000000,-191.520846
-24.000000,150.000000,-291.957863
97.000000,255.000000,235.273530
48.000000,475.000000,-236.724497
-35.000000,307.000000,112.687921
-480.000000,-328.000000,-4785.007440
-143.000000,10.000000,413.830715
40.000000,69.000000,-242.380499
-40.000000,118.000000,-695.180306
-92.000000,-30.000000,1809.111700
33.000000,384.000000,-152.099680
20.000000,220.000000,-1725.038083
-24.000000,-3.000000,-3246.125227
-100.000000,-245.000000,-1069.920398
13.000000,73.000000,52.472825
120.000000,110.000000,394.781206
23.000000,-87.000000,183.008172
-27.000000,-163.000000,-65.644525
22.000000,355.000000,-197.702271
31.000000,82.000000,-331.878734
44.000000,115.000000,-111.121041
-464.000000,-330.000000,-3805.959580
101.000000,14.000000,747.295939
64.000000,-139.000000,223.441305
365.000000,-170.000000,2998.136540
-14.000000,-362.000000,153.022995
63.000000,241.000000,263.209017
63.000000,-608.000000,-321.664905
122.000000,143.000000,-6.417926
134.000000,248.000000,268.435816
-8.000000,424.000000,-193.850865
-273.000000,-261.000000,-1136.929718
318.000000,42.000000,3729.547260
352.000000,432.000000,3049.567395
10.000000,451.000000,-305.601061
148.000000,198.000000,919.818631
16.000000,-228.000000,1588.118236
36.000000,129.000000,652.750847
45.000000,-186.000000,-259.247681
0.000000,-188.000000,-289.696925
43.000000,130.000000,39.076366
33.000000,-213.000000,144.537608
69.000000,-346.000000,217.631955
180.000000,-271.000000,-131.910845
38.000000,-244.000000,725.269247
36.000000,-507.000000,-44.111217
176.000000,228.000000,230.912638
171.000000,4.000000,-640.242123
6.000000,8.000000,985.352363
-12.000000,-148.000000,-313.824636
13.000000,-465.000000,301.089227
-43.000000,-492.000000,136.027312
-17.000000,141.000000,301.268823
477.000000,325.000000,1239.462300
26.000000,-375.000000,-47.799009
28.000000,261.000000,-938.638489
-262.000000,-570.000000,-1576.135801
-190.000000,-656.000000,-879.667632
-400.000000,-722.000000,-2916.161935
-96.000000,551.000000,-1936.461370
-81.000000,584.000000,-1152.075283
-31.000000,574.000000,-1575.615936
-125.000000,-258.000000,-2120.774195
364.000000,20.000000,399.983548
563.000000,13.000000,676.342877
129.000000,142.000000,230.515447
-103.000000,-538.000000,-181.819823
41.000000,269.000000,23.489462
-311.000000,-174.000000,-506.689434
-337.000000,48.000000,19.720309
130.000000,585.000000,-204.090727
-434.000000,-748.000000,-745.448131
320.000000,-583.000000,1425.965811
0.000000,32.000000,770.515574
56.000000,-188.000000,782.956304
-74.000000,-176.000000,-1147.034201
73.000000,53.000000,-118.590987
119.000000,-488.000000,281.824411
26.000000,1.000000,212.469979
506.000000,591.000000,2368.225446
26.000000,231.000000,-176.976924
9.000000,220.000000,-913.775615
66.000000,-320.000000,-118.159278
64.000000,-167.000000,362.230503
52.000000,-118.000000,-325.762866
-385.000000,-53.000000,-2928.814830
-499.000000,329.000000,657.296796
17.000000,143.000000,-769.917741
48.000000,-138.000000,317.640922
211.000000,7.000000,-36.466998
-506.000000,-71.000000,-3070.354128
22.000000,237.000000,-253.693136
-118.000000,464.000000,-537.763067
-299.000000,-288.000000,-3534.352029
5.000000,381.000000,1526.538676
18.000000,397.000000,-305.444877
12.000000,-111.000000,449.181481
26.000000,13.000000,-536.766814
28.000000,-646.000000,-125.691216
-16.000000,-239.000000,-647.152350
-16.000000,-542.000000,-535.623256
-15.000000,-511.000000,-1101.153229
442.000000,694.000000,369.500226
-65.000000,214.000000,-631.857565
-26.000000,5.000000,-399.243236
-194.000000,218.000000,-183.848775
-151.000000,81.000000,-1701.788099
-39.000000,-424.000000,-2050.739953
-23.000000,64.000000,39.416356
-93.000000,-505.000000,270.312316
97.000000,-249.000000,20.098877
-497.000000,-364.000000,-1239.450926
-61.000000,-91.000000,143.434434
227.000000,426.000000,1577.679580
55.000000,-266.000000,-531.079471
-532.000000,-387.000000,-1006.870262
-119.000000,-402.000000,-1142.204607
-18.000000,-242.000000,-311.074555
175.000000,-21.000000,-342.102516
316.000000,47.000000,1426.395583
-81.000000,-263.000000,-780.863792
-170.000000,-247.000000,705.120042
329.000000,-577.000000,180.708567
139.000000,-376.000000,103.116865
21.000000,339.000000,-710.677199
62.000000,-232.000000,-342.883575
72.000000,-101.000000,125.848465
20.000000,30.000000,-209.995612
442.000000,81.000000,2296.609700
132.000000,-58.000000,246.132196
48.000000,17.000000,244.590691
52.000000,-141.000000,727.407617
241.000000,319.000000,921.376905
-15.000000,6.000000,-1150.268735
-254.000000,-311.000000,-35.067475
112.000000,552.000000,1290.057487
443.000000,63.000000,855.401722
-507.000000,-693.000000,-2709.118507
-26.000000,-259.000000,234.692072
-39.000000,-146.000000,-277.391546
23.000000,-299.000000,163.697346
-123.000000,94.000000,-237.834662
-36.000000,-113.000000,-306.765819
481.000000,-426.000000,3625.300656
90.000000,-66.000000,-76.361933
16.000000,-460.000000,-438.852176
421.000000,-422.000000,-11.244075
-26.000000,-162.000000,-593.041406
-46.000000,350.000000,-1645.316558
141.000000,224.000000,520.427571
-27.000000,63.000000,452.041313
59.000000,242.000000,215.554189
-373.000000,-560.000000,-1591.680732
35.000000,162.000000,-87.969457
41.000000,-205.000000,-24.796738
-4.000000,-378.000000,-382.827559
29.000000,-389.000000,-477.672165
-89.000000,-52.000000,-195.867415
-115.000000,-62.000000,888.423000
-256.000000,90.000000,587.081412
-552.000000,-1.000000,-5226.941234
-39.000000,-224.000000,-652.234309
-38.000000,149.000000,-550.900384
45.000000,-355.000000,261.354568
45.000000,-57.000000,-26.186222
33.000000,-439.000000,262.371630
-27.000000,120.000000,-1510.039233
-32.000000,-404.000000,816.041678
-467.000000,-363.000000,-2896.060464
-665.000000,-442.000000,-2392.536230
1.000000,-350.000000,-962.856000
357.000000,-289.000000,545.549349
397.000000,266.000000,2670.647498
55.000000,514.000000,-243.540008
-24.000000,81.000000,-203.568366
-827.000000,-696.000000,-8128.341351
-120.000000,-325.000000,-336.956227
376.000000,630.000000,872.163026
-515.000000,-396.000000,-776.201999
-236.000000,11.000000,-474.646682
-284.000000,540.000000,-2220.407456
80.000000,420.000000,43.963017
25.000000,-266.000000,118.335349
403.000000,-47.000000,563.618725
406.000000,350.000000,-579.001382
-69.000000,-207.000000,-457.092832
10.000000,-148.000000,251.011222
-134.000000,-492.000000,-355.807176
-208.000000,-501.000000,-454.765705
395.000000,-255.000000,456.013952
164.000000,112.000000,-90.365355
104.000000,315.000000,968.332259
236.000000,239.000000,6.467045
133.000000,308.000000,2015.081793
70.000000,-9.000000,457.571846
67.000000,68.000000,278.094146
77.000000,-9.000000,457.571846
131.000000,-84.000000,311.697813
78.000000,420.000000,43.963017
86.000000,-184.000000,-128.983008
63.000000,212.000000,301.146469
177.000000,145.000000,657.078512
342.000000,36.000000,-2146.642527
10.000000,11.000000,615.341455
0.000000,153.000000,206.750310
20.000000,-750.000000,555.164616
253.000000,164.000000,-89.431748
95.000000,-430.000000,-629.235123
459.000000,-18.000000,-618.603685
33.000000,267.000000,-80.549809
88.000000,-598.000000,270.114775
-141.000000,-277.000000,190.388121
101.000000,-342.000000,-306.821327
-47.000000,-363.000000,-314.761947
46.000000,-355.000000,261.354568
-58.000000,-542.000000,-538.405910
22.000000,134.000000,-534.337393
-20.000000,201.000000,-693.081945
-26.000000,338.000000,-516.409768
-458.000000,-506.000000,-4538.007683
0.000000,-268.000000,733.231991
38.000000,-425.000000,-475.392113
-230.000000,-386.000000,-1616.216172
13.000000,358.000000,-368.839035
-27.000000,495.000000,-389.060434
152.000000,-428.000000,-179.786438
122.000000,-474.000000,-121.662727
-15.000000,154.000000,-541.070826
-53.000000,-414.000000,129.962502
396.000000,-12.000000,3386.747869
466.000000,34.000000,1565.024806
499.000000,-290.000000,1547.034413
302.000000,586.000000,-1324.028371
318.000000,76.000000,-700.028802
60.000000,-191.000000,214.552216
31.000000,-328.000000,-142.892258
46.000000,-325.000000,-231.206559
40.000000,-412.000000,-35.398574
25.000000,-87.000000,183.008172
45.000000,-90.000000,50.471900
-36.000000,-641.000000,353.004809
-38.000000,-704.000000,-299.056888
-113.000000,-508.000000,535.033163
-227.000000,-581.000000,-336.971732
-93.000000,-672.000000,-703.284466
328.000000,-72.000000,784.941672
365.000000,-222.000000,927.131337
120.000000,-477.000000,136.241705
-58.000000,-97.000000,-82.348044
307.000000,-121.000000,729.588604
-9.000000,-403.000000,-818.184753
-11.000000,-1.000000,344.978764
92.000000,-489.000000,22.063782
-236.000000,-560.000000,162.322435
-69.000000,23.000000,-302.565185
109.000000,-69.000000,-357.852916
127.000000,-141.000000,247.451232
47.000000,328.000000,1079.939656
46.000000,-199.000000,96.282501
453.000000,-323.000000,1771.964537
1.000000,-122.000000,387.747513
-26.000000,-317.000000,-496.732883
66.000000,99.000000,197.533483
-51.000000,-305.000000,-236.807266
34.000000,-9.000000,-677.093018
30.000000,-139.000000,-22.009272
25.000000,199.000000,-563.422497
400.000000,509.000000,3167.733317
-311.000000,-458.000000,-500.435233
433.000000,-347.000000,-2051.243956
173.000000,241.000000,897.504159
275.000000,110.000000,640.538031
-263.000000,-336.000000,-578.772389
-16.000000,125.000000,-475.692591
35.000000,-358.000000,101.672271
13.000000,-373.000000,-134.386186
29.000000,190.000000,351.396767
40.000000,55.000000,338.968178
52.000000,-355.000000,261.354568
70.000000,-225.000000,92.848861
29.000000,-32.000000,181.539705
-342.000000,-591.000000,-2894.508384
-516.000000,-699.000000,-6122.542085
-292.000000,-706.000000,-2697.996741
14.000000,-292.000000,261.346061
-417.000000,292.000000,-1970.019525
-99998.000000,-214.000000,-1805.974639
5.000000,85.000000,-370.933960
69.000000,-230.000000,74.173057
-13.000000,-125.000000,143.877361
127.000000,-374.000000,-582.366921
43.000000,-355.000000,261.354568
33.000000,432.000000,274.217275
51.000000,-355.000000,261.354568
-340.000000,-354.000000,-303.276132
127.000000,51.000000,418.024672
-51.000000,-667.000000,-401.591203
-3.000000,-475.000000,-631.055448
88.000000,122.000000,-609.131553
32.000000,-195.000000,149.484309
88.000000,500.000000,659.157877
167.000000,475.000000,232.786757
80.000000,-176.000000,-944.517280
133.000000,-64.000000,167.551448
114.000000,312.000000,107.129585
-267.000000,-81.000000,-2598.192789
-66.000000,-41.000000,-102.880550
0.000000,-151.000000,834.464189
-31.000000,-7.000000,-875.258266
88.000000,-374.000000,-326.530059
-13.000000,388.000000,-178.208401
-500.000000,110.000000,-1515.533499
51.000000,-159.000000,102.885259
-451.000000,-531.000000,-1115.609357
83.000000,-328.000000,-69.747309
-38.000000,-314.000000,-502.480725
38.000000,-121.000000,-165.137085
-33.000000,-451.000000,-119.922170
82.000000,-231.000000,234.298802
32.000000,249.000000,1204.056988
-237.000000,524.000000,-1296.500596
34.000000,-308.000000,43.388438
-61.000000,-368.000000,-20.584757
153.000000,-285.000000,-12.961611
79.000000,-3.000000,30.120877
170.000000,628.000000,1146.024584
20.000000,-36.000000,122.520094
75.000000,26.000000,-330.036112
-31.000000,310.000000,1163.874071
-132.000000,-312.000000,27.890784
-42.000000,-509.000000,1027.082232
8.000000,-473.000000,1302.271567
55.000000,-128.000000,165.448095
45.000000,178.000000,-240.332682
-598.000000,-465.000000,-2175.915552
16.000000,25.000000,52.543668
-538.000000,-727.000000,-2698.174226
-677.000000,-556.000000,-5512.878580
181.000000,-518.000000,103.411619
-61.000000,70.000000,302.658170
52.000000,56.000000,-120.417832
415.000000,-58.000000,912.752056
24.000000,-390.000000,6.035747
211.000000,-241.000000,1178.252856
110.000000,-23.000000,620.240147
17.000000,152.000000,-462.664882
-10.000000,490.000000,478.789408
309.000000,505.000000,2306.786727
139.000000,-282.000000,-721.406244
-4.000000,-114.000000,-998.361364
-398.000000,-613.000000,-188.428772
248.000000,-302.000000,-340.352572
19.000000,-168.000000,113.555407
-25.000000,-246.000000,-125.591684
116.000000,111.000000,282.710843
135.000000,201.000000,-5.336482
-309.000000,-389.000000,-1793.758243
98.000000,-290.000000,-38.731311
67.000000,-346.000000,533.877201
178.000000,-447.000000,247.687814
22.000000,132.000000,185.875461
0.000000,-271.000000,1108.482414
-422.000000,-51.000000,-1564.974218
25.000000,269.000000,23.489462
3.000000,-281.000000,14.312356
76.000000,339.000000,-152.674370
-380.000000,-519.000000,-2657.930997
142.000000,602.000000,-658.278387
30.000000,270.000000,-32.398206
-736.000000,-719.000000,-3055.792393
93.000000,-155.000000,425.988426
-1.000000,-367.000000,-38.305667
-73.000000,-104.000000,-1444.437529
-486.000000,-390.000000,-144.212021
-60.000000,-142.000000,-267.970188
-211.000000,-323.000000,-2572.243598
348.000000,79.000000,-46.128630
-49.000000,-68.000000,-694.312028
145.000000,-64.000000,167.551448
76.000000,-190.000000,229.742879
61.000000,-734.000000,17.924444
-159.000000,-374.000000,-540.509132
-52.000000,-86.000000,-187.782076
104.000000,-112.000000,-1404.930121
59.000000,563.000000,-798.912249
434.000000,-394.000000,-1105.505538
-27.000000,-186.000000,-41.812246
-11.000000,383.000000,209.916775
75.000000,3.000000,9.274499
194.000000,-169.000000,458.690960
568.000000,-126.000000,1334.232934
88.000000,-198.000000,432.609783
-133.000000,-564.000000,-3532.018476
301.000000,27.000000,-216.499541
71.000000,-276.000000,-152.815799
-32.000000,-79.000000,92.463472
-9.000000,-498.000000,-936.134321
53.000000,-367.000000,252.166011
194.000000,41.000000,823.686052
313.000000,-458.000000,742.230846
49.000000,454.000000,-264.174613
37.000000,-561.000000,8.872561
26.000000,-265.000000,-19.013801
-236.000000,-421.000000,-2822.978450
-221.000000,-374.000000,-2967.868554
-472.000000,-455.000000,-1594.503706
223.000000,432.000000,1828.627164
669.000000,303.000000,-345.216224
105.000000,-251.000000,452.233667
31.000000,-255.000000,358.020718
354.000000,555.000000,2225.640131
349.000000,360.000000,1244.701704
459.000000,482.000000,1775.930511
31.000000,-266.000000,118.335349
2.000000,-286.000000,702.127048
68.000000,-167.000000,-1112.506817
44.000000,-133.000000,-64.617363
90.000000,5.000000,153.379036
-17.000000,-351.000000,122.041202
-505.000000,-625.000000,-3123.122790
6.000000,120.000000,1528.078500
15.000000,-42.000000,43.987671
6.000000,184.000000,349.496923
97.000000,-606.000000,-628.102913
159.000000,-311.000000,-111.240998
-267.000000,-575.000000,-1205.075601
20.000000,-339.000000,352.789608
31.000000,-412.000000,-535.624156
-75.000000,-500.000000,107.750901
18.000000,-210.000000,-201.549117
-645.000000,-701.000000,-8468.460704
-65.000000,-316.000000,-175.520397
197.000000,132.000000,216.666709
-299.000000,-461.000000,-1966.906115
0.000000,199.000000,-712.178087
58.000000,423.000000,-60.096645
15.000000,-278.000000,32.124413
24.000000,-229.000000,7.241337
89.000000,-37.000000,-103.954312
58.000000,-89.000000,882.344993
49.000000,-603.000000,105.326352
-123.000000,-503.000000,-1074.230883
-28.000000,-26.000000,-308.630436
73.000000,-588.000000,580.649112
43.000000,-601.000000,1243.906261
0.000000,-489.000000,498.725746
4.000000,-634.000000,-1028.440627
-476.000000,-620.000000,-354.175748
48.000000,118.000000,241.073935
-156.000000,-90.000000,-1235.777568
31.000000,-242.000000,521.315140
33.000000,229.000000,59.212339
47.000000,-345.000000,135.387095
24.000000,-136.000000,1132.213215
203.000000,-241.000000,1744.855948
25.000000,-313.000000,417.148216
189.000000,141.000000,1478.803829
213.000000,257.000000,-317.363843
2.000000,182.000000,2016.733673
565.000000,400.000000,2369.566104
87.000000,-107.000000,225.543043
140.000000,47.000000,368.466845
-363.000000,-480.000000,-3612.403833
295.000000,116.000000,1434.980873
8.000000,126.000000,132.433315
-56.000000,57.000000,13.043705
-31.000000,18.000000,576.824526
-43.000000,-98.000000,-107.226686
41.000000,315.000000,1293.182783
375.000000,-114.000000,-171.276697
-486.000000,-403.000000,-1739.763436
-500.000000,-490.000000,-3102.859914
352.000000,90.000000,1406.122652
481.000000,278.000000,2694.153253
124.000000,293.000000,2763.495378
34.000000,-462.000000,398.704692
485.000000,-291.000000,1948.238919
-472.000000,-482.000000,-2340.097211
403.000000,-504.000000,2538.130168
18.000000,-260.000000,15.126151
-135.000000,28.000000,-742.220852
-11.000000,-4.000000,-41.556390
-282.000000,-572.000000,-1903.284934
-248.000000,-570.000000,-1872.423927
14.000000,-193.000000,192.094577
17.000000,230.000000,255.863876
-25.000000,-378.000000,-1645.927094
35.000000,-92.000000,-133.787145
224.000000,522.000000,-782.216403
617.000000,134.000000,6329.221362
634.000000,-49.000000,5540.062658
432.000000,391.000000,3085.003019
-7.000000,-344.000000,-171.973985
-50.000000,111.000000,-1933.509660
-80.000000,38.000000,686.410036
28.000000,-566.000000,399.731824
21.000000,-582.000000,94.508956
49.000000,-587.000000,-339.520920
34.000000,-652.000000,-521.457570
57.000000,40.000000,-88.600978
107.000000,-154.000000,-461.281491
-6.000000,-357.000000,-665.656383
-95.000000,-85.000000,-289.163129
-107.000000,-62.000000,-1248.105182
-93.000000,-21.000000,-1318.039636
-318.000000,-69.000000,-414.752652
-398.000000,-286.000000,-1014.861041
-567.000000,-189.000000,-962.262016
-771.000000,-30.000000,-852.046873
-425.000000,-305.000000,-1481.196231
15.000000,-17.000000,151.666957
0.000000,135.000000,147.662531
35.000000,-355.000000,261.354568
-313.000000,-258.000000,-3877.268645
5.000000,-192.000000,91.167222
0.000000,20.000000,1026.466752
0.000000,-313.000000,1415.499882
0.000000,-367.000000,1397.584888
16.000000,-289.000000,539.536686
-21.000000,-328.000000,1251.080374
-289.000000,-341.000000,-1445.621244
-29.000000,-397.000000,-720.302646
-35.000000,246.000000,735.251751
87.000000,-154.000000,675.393202
115.000000,-369.000000,191.760071
206.000000,-570.000000,1719.092171
77.000000,-554.000000,1093.482883
-30.000000,270.000000,87.093380
521.000000,-406.000000,4891.827066
-118.000000,-77.000000,-47.343117
27.000000,-313.000000,417.148216
0.000000,-569.000000,547.287775
213.000000,-387.000000,-1227.002469
80.000000,-613.000000,-355.288972
20.000000,-266.000000,-950.555634
423.000000,-176.000000,1284.646514
439.000000,-544.000000,2971.090729
15.000000,-252.000000,46.479224
-264.000000,-422.000000,-660.339633
31.000000,-266.000000,118.335349
0.000000,-218.000000,125.334642
-503.000000,-575.000000,-2531.914404
-638.000000,-512.000000,-77.852614
374.000000,451.000000,890.928102
148.000000,-250.000000,238.209590
-19.000000,-170.000000,-984.288239
457.000000,702.000000,-377.071312
492.000000,738.000000,-638.945926
-35.000000,235.000000,504.764791
-4.000000,92.000000,299.852253
53.000000,-272.000000,-6.965955
25.000000,76.000000,109.816249
537.000000,714.000000,3794.869734
889.000000,715.000000,7730.167848
453.000000,398.000000,2476.571487
-146.000000,-538.000000,-99.477198
80.000000,-173.000000,423.205688
277.000000,-228.000000,-20.964700
111.000000,137.000000,724.336578
220.000000,100.000000,765.840625
-33.000000,-322.000000,414.551628
1.000000,370.000000,-39.099912
0.000000,400.000000,-1040.031103
-28.000000,185.000000,225.009116
33.000000,-448.000000,-289.609457
-17.000000,72.000000,-387.904820
-89.000000,312.000000,-744.886905
53.000000,-391.000000,-124.664606
33.000000,307.000000,-520.949202
-304.000000,-263.000000,-1622.474046
-471.000000,-751.000000,-2348.289576
-475.000000,-752.000000,-2319.447921
11.000000,-1.000000,-184.928328
-442.000000,-27.000000,-1910.431190
20.000000,-243.000000,-650.209826
-45.000000,84.000000,132.367519
-94.000000,-109.000000,-2117.928538
104.000000,178.000000,382.398361
-18.000000,-328.000000,-453.642905
176.000000,-391.000000,501.568575
-39.000000,-367.000000,-65.532085
485.000000,449.000000,1647.220334
-168.000000,-176.000000,44.347434
138.000000,-499.000000,932.817395
5.000000,173.000000,612.680573
-94.000000,292.000000,156.948198
0.000000,-168.000000,-390.638543
-174.000000,-354.000000,-618.461072
