trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
100,485.4096202531646,485.4096202531646,7962962.726835443,2821.8722024279277,0,15800,,,,
101,482.2827848101266,482.2827848101266,7926948.827468354,2815.4837643766223,0,15800,,,,
102,477.9958227848101,477.9958227848101,7971478.797721519,2823.380739064698,0,15800,,,,
103,478.6791139240506,478.6791139240506,7969103.711518987,2822.960097401128,0,15800,,,,
104,477.8225316455696,477.8225316455696,7961332.128227849,2821.5832662226803,0,15800,,,,
105,477.8626582278481,477.8626582278481,7960292.141139241,2821.3989687988546,0,15800,,,,
106,477.62398734177214,477.62398734177214,7958113.712468354,2821.012887682074,0,15800,,,,
107,477.3108860759494,477.3108860759494,7969365.366202531,2823.006441048715,0,15800,,,,
108,478.38278481012657,478.38278481012657,7969798.056075949,2823.083076368095,0,15800,,,,
109,479.2921518987342,479.2921518987342,7940220.609493671,2817.8397061390256,0,15800,,,,
110,479.4637341772152,479.4637341772152,7951260.044620253,2819.7978730079667,0,15800,,,,
111,478.77518987341773,478.77518987341773,7969332.732911392,2823.0006611602826,0,15800,,,,
112,478.73,478.73,7967475.248101266,2822.671650777197,0,15800,,,,
113,484.7493670886076,484.7493670886076,7886368.761392405,2808.267929060973,0,15800,,,,
114,477.3320253164557,477.3320253164557,7954065.778101265,2820.2953352621184,0,15800,,,,
115,477.52322784810127,477.52322784810127,7958178.287911393,2821.024333094522,0,15800,,,,
116,477.70443037974684,477.70443037974684,7958435.01556962,2821.0698352876025,0,15800,,,,
117,476.8131012658228,476.8131012658228,7972254.053987342,2823.518027919663,0,15800,,,,
118,476.9775316455696,476.9775316455696,7969336.312594937,2823.0012951812364,0,15800,,,,
119,484.084746835443,484.084746835443,7916264.291708861,2813.585664540687,0,15800,,,,
120,484.7424683544304,484.7424683544304,7916976.521075949,2813.712231390401,0,15800,,,,
121,490.9317721518987,490.9317721518987,7905631.578481013,2811.695498890485,0,15800,,,,
122,479.44373417721516,479.44373417721516,7969971.174620253,2823.1137374573227,0,15800,,,,
123,483.4227848101266,483.4227848101266,7959680.952658228,2821.290653700577,0,15800,,,,
124,478.8841139240506,478.8841139240506,7965534.45107595,2822.3278425930516,0,15800,,,,
125,481.9135443037975,481.9135443037975,7964554.5674683545,2822.154242324178,0,15800,,,,
126,484.97898734177215,484.97898734177215,7955137.799240506,2820.4853836246884,0,15800,,,,
127,477.6420253164557,477.6420253164557,7968267.050253165,2822.811904865991,0,15800,,,,
128,492.81620253164556,492.81620253164556,8002982.285696203,2828.9542742321237,0,15800,,,,
129,480.78582278481014,480.78582278481014,7966468.464303797,2822.493306334631,0,15800,,,,
130,511.90341772151896,511.90341772151896,8027874.95278481,2833.3504818120914,0,15800,,,,
131,477.22398734177216,477.22398734177216,7971346.577151898,2823.3573236754673,0,15800,,,,
132,482.09227848101267,482.09227848101267,7960159.372911393,2821.3754399071727,0,15800,,,,
133,479.4657594936709,479.4657594936709,7953085.56778481,2820.1215519521156,0,15800,,,,
134,485.8923417721519,485.8923417721519,7947159.632341772,2819.0707036790996,0,15800,,,,
135,480.2193670886076,480.2193670886076,7974690.808354431,2823.9495052770385,0,15800,,,,
136,476.4414556962025,476.4414556962025,7969891.446772152,2823.099616870108,0,15800,,,,
137,482.2990506329114,482.2990506329114,7975987.310443038,2824.1790507053615,0,15800,,,,
138,476.7057594936709,476.7057594936709,7970102.317531645,2823.136964005049,0,15800,,,,
139,476.978670886076,476.978670886076,7967669.100063291,2822.705988951611,0,15800,,,,
140,476.548417721519,476.548417721519,7972247.837531646,2823.516927084314,0,15800,,,,
141,482.6018987341772,482.6018987341772,7961294.190126582,2821.576543375455,0,15800,,,,
142,476.59196202531643,476.59196202531643,7971513.584113924,2823.386899472675,0,15800,,,,
143,476.6440506329114,476.6440506329114,7972496.639240506,2823.5609855713237,0,15800,,,,
144,475.7670886075949,475.7670886075949,7973445.054050633,2823.7289271547706,0,15800,,,,
145,475.6724683544304,475.6724683544304,7973854.5581645565,2823.8014374535182,0,15800,,,,
146,476.0155063291139,476.0155063291139,7973392.383987342,2823.719600808009,0,15800,,,,
147,475.7993670886076,475.7993670886076,7973193.627594937,2823.6844065148175,0,15800,,,,
148,478.72398734177216,478.72398734177216,7964910.031329114,2822.2172190193146,0,15800,,,,
149,476.3405696202532,476.3405696202532,7973516.280443038,2823.7415392424,0,15800,,,,
150,475.9867088607595,475.9867088607595,7974709.09164557,2823.952742459684,0,15800,,,,
151,476.43379746835444,476.43379746835444,7974100.38721519,2823.8449651521573,0,15800,,,,
152,476.62949367088606,476.62949367088606,7973124.195063291,2823.672111818809,0,15800,,,,
153,476.4244303797468,476.4244303797468,7973897.171898734,2823.8089828985835,0,15800,,,,
154,476.6660759493671,476.6660759493671,7974259.525696202,2823.8731426351646,0,15800,,,,
155,476.6820253164557,476.6820253164557,7974280.663164557,2823.876885270418,0,15800,,,,
156,476.88677215189875,476.88677215189875,7974148.258670886,2823.853441429085,0,15800,,,,
157,476.6473417721519,476.6473417721519,7974287.691392405,2823.8781296990146,0,15800,,,,
158,478.7425949367089,478.7425949367089,7972069.4356329115,2823.48533476498,0,15800,,,,
159,477.2206329113924,477.2206329113924,7973839.096075949,2823.798699637768,0,15800,,,,
160,486.15246835443037,486.15246835443037,7962192.069177215,2821.7356483514213,0,15800,,,,
161,477.3431012658228,477.3431012658228,7976616.408164557,2824.290425605086,0,15800,,,,
162,477.12974683544303,477.12974683544303,7971643.605569621,2823.4099251737466,0,15800,,,,
163,476.54474683544305,476.54474683544305,7974708.9728481015,2823.952721425786,0,15800,,,,
164,476.66835443037974,476.66835443037974,7973846.823924051,2823.8000679800352,0,15800,,,,
165,476.73822784810125,476.73822784810125,7974757.24164557,2823.961267731123,0,15800,,,,
166,477.051582278481,477.051582278481,7973924.085253164,2823.813748329228,0,15800,,,,
167,476.92398734177215,476.92398734177215,7973303.620063291,2823.7038832114267,0,15800,,,,
168,479.24164556962023,479.24164556962023,7973025.78278481,2823.654685471439,0,15800,,,,
169,477.39278481012656,477.39278481012656,7970467.133164557,2823.201575014536,0,15800,,,,
170,477.97303797468356,477.97303797468356,7970636.116329114,2823.2315024328263,0,15800,,,,
171,477.813417721519,477.813417721519,7971792.303797469,2823.4362581431633,0,15800,,,,
172,475.8289240506329,475.8289240506329,7968611.279177215,2822.872876907002,0,15800,,,,
173,476.7287341772152,476.7287341772152,7973380.279746835,2823.71745749231,0,15800,,,,
174,476.57759493670886,476.57759493670886,7974482.325316456,2823.9125916565577,0,15800,,,,
175,477.2165189873418,477.2165189873418,7972971.320822785,2823.645041577072,0,15800,,,,
