fen,outcome,side_to_move
r2qr1k1/ppb2ppp/n1p2n2/2Pppb2/1P6/B2PP3/P1QNBPPP/R4RK1 w - - 5 11,1.0,w
rbq1r1k1/pp3ppp/n1p2n2/2Pppb2/1P6/B2PP3/P2NBPPP/R1Q1R1K1 w - - 9 13,1.0,w
rbq1r1k1/ppn2ppp/2p2n2/2P1pb2/1P1p4/3PPN2/PB2BPPP/R1Q1R1K1 w - - 0 15,1.0,w
rbq1r1k1/ppn2ppp/2p2n2/2P1p3/1P1pP3/3P1b1P/PB2BPP1/R1Q1R1K1 w - - 0 17,1.0,w
rbq1r1k1/pp3ppp/2p1n3/2P1p3/1P1pP1n1/3P3P/PB3PP1/R1Q1R1K1 w - - 0 19,1.0,w
rbq3k1/pp1r1ppp/2p1n3/2P1p3/1P1pP1P1/3P2P1/PB3P2/R1Q1R1K1 w - - 1 21,1.0,w
rbq5/pp1rkppp/2p1n3/2P1p3/1P1pP1P1/3P2P1/PB3PK1/R1Q4R w - - 5 23,1.0,w
rb3q2/pp1r1pp1/2p1nk2/2P1p3/1P1pP1P1/3P2P1/PB3PKR/R1Q5 w - - 3 25,1.0,w
rb4q1/pp1r1pp1/2p1n1k1/2P1p3/1P1pP1P1/3P2P1/PB2KP1R/R1Q5 w - - 7 27,1.0,w
rb3q2/pp1r1ppR/2p1n1k1/2P1p3/1P1pP1P1/3P2P1/PB2KP2/R6Q w - - 11 29,1.0,w
rb3q2/pp1r1ppR/2p2k2/2P1p1nQ/1P1pP3/3P2P1/PB2KP2/R7 w - - 0 31,1.0,w
rb6/pp1rqp2/2p2kpR/2P1p1nQ/1P1pP3/3P2P1/PB2KP2/R7 w - - 0 33,1.0,w
rb1r1q2/pp3p2/2p2kp1/2P1p1n1/1P1pP3/3P2P1/PB2KP1R/R6Q w - - 4 35,1.0,w
rb1r1q2/pp3p2/2p1k1p1/2P1p1n1/1P1pP3/3P2P1/PB1K1PQR/R7 w - - 8 37,1.0,w
rb1r4/pp3p2/2p1kqp1/2P1p1n1/1P1pP1P1/3P4/PB1K1PQR/7R w - - 1 39,1.0,w
rb1r4/pp3pq1/2p2kp1/2P1p1n1/1P1pP1P1/3P4/P3KPQR/2B4R w - - 5 41,1.0,w
rb1r4/pp3pq1/2p2kp1/2P1p3/1P1pP1P1/3P2Q1/P3KP1R/7R w - - 2 43,1.0,w
rb1r4/pp3pq1/2p3k1/2P1p1p1/1P1pP1P1/3P2Q1/P3KP1R/7R w - - 2 45,1.0,w
rb1r4/pp3kq1/2p2p2/2P1pQp1/1P1pP1P1/3P4/P3KP1R/7R w - - 2 47,1.0,w
rb1r1k2/pp5R/2p2p2/2P1pQp1/1P1pP1P1/3P4/P3KP2/8 w - - 1 49,1.0,w
5k2/pp3p2/3n1p1p/3P4/1P3K2/P2B4/5PPP/8 b - - 7 32,0.0,b
2n5/pp2kp2/5p1p/3P4/1P2B1K1/P7/5PPP/8 b - - 11 34,0.0,b
2n5/pp2kp2/7p/3P4/1P2B3/P4p2/6PP/8 w - - 0 37,0.0,w
2n5/pp2kp2/8/3P4/1P2B2p/P4P1P/8/8 w - - 0 39,0.0,w
2n5/4kp2/pp6/1P1P4/P3B2p/5P1P/8/8 w - - 0 41,0.0,w
8/4kp2/P2n4/1P1P4/4B2p/5P1P/8/8 w - - 1 43,0.0,w
8/4k3/P4p2/1P1P1P2/4n2p/7P/8/8 w - - 0 45,0.0,w
8/8/PP1k1p2/5P2/7p/7P/3n4/8 w - - 0 47,0.0,w
8/PP6/3k1p2/5P2/7p/7P/3n4/8 w - - 1 49,0.0,w
QQ6/8/5p2/2k2P2/7p/7P/8/1n6 w - - 1 51,0.0,w
1Q6/8/5p2/5P2/2k4p/4Q2P/3n4/8 w - - 5 53,0.0,w
1Q6/8/5p2/5P2/2k4p/7P/8/3Q4 w - - 3 55,0.0,w
1Q6/8/5p2/3k1P2/7p/7P/8/Q7 w - - 7 57,0.0,w
1Q6/8/5p2/2k2P2/7p/7P/8/3Q4 w - - 11 59,0.0,w
r1bq1rk1/ppn2ppp/4pn2/2b5/2P2B2/2N3Q1/PP3PPP/R3RBK1 b - - 3 13,0.0,b
r1bq1rk1/pp3ppp/4p3/2bP3n/5B2/2N2Q2/PP3PPP/R3RBK1 b - - 2 15,0.0,b
r1bq1rk1/pp3ppp/8/2bp4/5Q2/2NB4/PP3PPP/R3R1K1 b - - 1 17,0.0,b
r1b2rk1/pp3ppB/8/2bN4/5Q2/8/Pq3PPP/R3R1K1 b - - 0 19,0.0,b
r1b2rk1/pp3pp1/8/2bN4/7Q/8/Pq3PPP/3RR1K1 b - - 3 21,0.0,b
r1b2rk1/pp3pp1/8/3N4/8/8/P4KPP/3RR3 b - - 0 23,0.0,b
r1b4r/pp3ppk/8/8/5N2/8/P2R1KPP/4R3 b - - 4 25,0.0,b
1rb2r2/pp3ppk/8/8/5N2/8/P2R1KPP/4R3 b - - 8 27,0.0,b
1rb2r2/pp3ppk/8/8/5N2/6K1/P2RR1PP/8 b - - 12 29,0.0,b
1rr5/pp3ppk/8/5b2/5N2/6K1/P2RR1PP/8 b - - 16 31,0.0,b
1r6/pp3ppk/8/5b2/2r2N2/8/P1R1RKPP/8 b - - 20 33,0.0,b
1r6/pp3ppk/8/8/5N2/5K2/P1r3PP/8 b - - 1 35,0.0,b
1r6/pp3pp1/6k1/8/5N2/5K2/r5PP/8 b - - 3 37,0.0,b
7r/pp3pp1/8/3N2k1/8/6K1/r5PP/8 b - - 7 39,0.0,b
7r/pp3pp1/8/6k1/8/2r5/5KPP/8 b - - 1 41,0.0,b
8/pp3pp1/8/6k1/7r/2r5/5KP1/8 b - - 3 43,0.0,b
8/pp3pp1/8/6k1/r7/2r3P1/6K1/8 b - - 2 45,0.0,b
8/pp3pp1/8/6k1/8/2r1r3/5K2/8 w - - 1 48,0.0,w
8/p4pp1/1p6/6k1/8/4r3/2r5/5K2 b - - 0 50,0.0,b
5k2/p2r1p1p/1p2bnp1/1P6/3rP2n/R4PNP/4B1P1/4R1K1 w - - 0 37,1.0,w
5k2/r4p1p/1p2bnp1/1P6/3rP2n/5PNP/4B1P1/R5K1 w - - 0 39,1.0,w
5k2/2r2p1p/Rp2bnp1/1P6/4P2n/5PNP/4B1P1/6K1 w - - 3 41,1.0,w
8/2rnkp1p/1R2b1p1/1P6/4PP1n/6NP/4B1P1/6K1 w - - 1 43,1.0,w
8/4kp1p/2P1b1p1/2n5/4PP1n/6NP/4B1P1/6K1 w - - 1 45,1.0,w
8/5p1p/2Pkb3/2n2p2/4P2n/6NP/4BKP1/8 w - - 0 47,1.0,w
8/5p1p/2Pk4/2n2b2/8/7P/4BKP1/8 w - - 0 49,1.0,w
8/5p1p/2Pk4/1Bn5/4b3/7P/5KP1/8 w - - 4 51,1.0,w
8/2k4p/5p2/2n5/2B1b3/7P/5KP1/8 w - - 0 53,1.0,w
6B1/2k5/5p1p/2n5/8/7P/6K1/8 w - - 0 55,1.0,w
8/2k5/5p1p/3B4/8/2n4P/6K1/8 w - - 4 57,1.0,w
8/8/2k1Bp1p/8/8/2n2K1P/8/8 w - - 8 59,1.0,w
8/8/1k3p1p/8/8/2n2K1P/8/5B2 w - - 12 61,1.0,w
8/8/2k2K1p/8/8/2n4P/8/5B2 b - - 0 63,1.0,b
8/8/2k3Kp/8/8/7P/3n2B1/8 b - - 4 65,1.0,b
8/8/4k3/6K1/8/7P/3n2B1/8 b - - 2 67,1.0,b
8/8/2B5/4k1K1/2n5/7P/8/8 b - - 6 69,1.0,b
8/8/8/4k1K1/8/1n5P/8/5B2 b - - 10 71,1.0,b
8/8/8/8/3k1K2/7P/3nB3/8 b - - 14 73,1.0,b
8/8/8/8/3k1K2/7P/3nB3/8 b - - 18 75,1.0,b
8/8/8/8/2k1K3/1n5P/8/8 b - - 1 77,1.0,b
8/8/8/5K2/2k5/3n3P/8/8 b - - 5 79,1.0,b
8/8/8/1k3K1P/8/8/8/4n3 b - - 0 81,1.0,b
8/8/5K1P/1k6/3n4/8/8/8 b - - 2 83,1.0,b
8/7P/2k5/6K1/8/1n6/8/8 b - - 2 85,1.0,b
7Q/8/2k1n3/8/6K1/8/8/8 b - - 2 87,1.0,b
4Q3/8/3k4/2n2K2/8/8/8/8 b - - 6 89,1.0,b
8/8/2k5/2n1QK2/8/8/8/8 b - - 10 91,1.0,b
8/1nk5/8/5K2/2Q5/8/8/8 b - - 14 93,1.0,b
8/8/1k6/n2QK3/8/8/8/8 b - - 18 95,1.0,b
8/n7/1k1K4/8/8/1Q6/8/8 b - - 22 97,1.0,b
8/8/k7/1nK5/8/1Q6/8/8 b - - 26 99,1.0,b
5k2/p2r1ppp/1p2bn2/1P2P3/3r3n/5PNP/4B1P1/R3R1K1 b - - 0 36,0.0,b
5k2/p2r1ppp/1p2b3/1P2P3/3r1n1n/R4PNP/4B1P1/R5K1 b - - 4 38,0.0,b
5k2/R2r1ppp/1p2b3/1P2r3/5n1n/5PNP/6P1/R4BK1 b - - 0 40,0.0,b
5k2/3r1ppp/1p2b3/1P2r3/5R2/5PnP/6P1/R4BK1 b - - 0 42,0.0,b
5k2/5ppp/1p2b3/1P1rr3/5R2/5P1P/5KP1/R7 b - - 2 44,0.0,b
R4k2/5ppp/1p2b3/1r6/5R2/5P1P/3r2P1/5K2 b - - 1 46,0.0,b
R7/4kppp/1p2b3/8/8/5P1P/3r2P1/1r2RK2 b - - 5 48,0.0,b
8/R3kppp/1p2b3/8/8/5P1P/6r1/4K3 b - - 1 50,0.0,b
8/5ppp/1R3k2/8/8/5P1b/6r1/4K3 b - - 0 52,0.0,b
8/5ppp/8/3R2k1/8/5P1b/1r6/4K3 b - - 4 54,0.0,b
8/5ppp/4b3/8/5k2/2R2P2/1r6/4K3 b - - 8 56,0.0,b
8/5ppp/8/8/5k2/1b3P2/4K3/8 b - - 1 58,0.0,b
8/5ppp/8/3b4/8/3K1k2/8/8 b - - 1 60,0.0,b
8/5ppp/8/8/5k2/5b2/3K4/8 b - - 5 62,0.0,b
8/5ppp/8/8/5k2/5b2/1K6/8 b - - 9 64,0.0,b
8/5ppp/8/8/2K1k3/5b2/8/8 b - - 13 66,0.0,b
8/5ppp/8/4k3/8/1K6/4b3/8 b - - 17 68,0.0,b
8/5ppp/8/7b/2k5/8/1K6/8 w - - 21 71,0.0,w
8/5ppp/8/3k4/8/8/1K2b3/8 w - - 25 73,0.0,w
8/5ppp/8/8/3k4/8/1K2b3/8 b - - 29 75,0.0,b
8/5ppp/8/8/3k4/8/1K2b3/8 w - - 33 78,0.0,w
8/5ppp/b7/4k3/8/2K5/8/8 w - - 37 80,0.0,w
8/5ppp/b7/3k4/8/1K6/8/8 b - - 41 82,0.0,b
8/5p1p/b5p1/8/3k4/8/2K5/8 b - - 1 84,0.0,b
8/5p1p/b7/8/3k2p1/8/8/3K4 b - - 1 86,0.0,b
8/5p1p/b7/8/3k4/8/6p1/1K6 b - - 1 88,0.0,b
8/5p1p/b7/8/3k4/8/5q2/1K6 w - - 3 91,0.0,w
8/5p1p/b7/8/8/2k5/1q6/1K6 w - - 7 93,0.0,w
8/pp3pkp/5p2/3P4/1P6/P1n5/2B2PPP/6K1 w - - 1 28,0.5,w
8/pp3pkp/3P1p2/8/1P3n2/P7/2B2PPP/5K2 w - - 3 30,0.5,w
8/p2P1pkp/1p2np2/8/1P2B3/P7/5PPP/5K2 w - - 1 32,0.5,w
8/p2P1pkp/1p2np2/8/1P2B3/P3K3/5PPP/8 w - - 5 34,0.5,w
8/p2P1pkp/1p2np2/8/1P2B3/P3K3/5PPP/8 w - - 9 36,0.5,w
r5rk/1p1b1n1p/4pb2/p1p2n1R/1qPpBP2/3P1N2/P3P3/2BQ2RK b - - 0 28,0.0,b
r5rk/1B3n1p/4pb2/p1p2n1R/b1Pp1P2/3P1N2/P3P3/2B3RK b - - 0 30,0.0,b
1r4rk/5n1p/4pb2/p1p4R/b1PpBP2/3P1NR1/P3P3/2B4K b - - 0 32,0.0,b
7k/5n2/4pb2/p1p4R/b1PpBP2/3P1Nr1/P3P3/1rB4K b - - 2 34,0.0,b
6k1/5n2/4pb2/p1p4R/b1Pp1P2/3P1B2/P3P2K/1rB5 b - - 0 36,0.0,b
3b2k1/5n2/4p3/p1R5/b1Pp1P2/P2P1B2/4P2K/2r5 b - - 0 38,0.0,b
3b4/5nk1/8/p4R2/b1Pp4/P2P1B2/4P2K/2r5 b - - 0 40,0.0,b
3b4/5nk1/8/p7/b1PR4/r2P1B2/4P2K/8 b - - 0 42,0.0,b
3b4/5nk1/8/p7/2P3R1/2rP1B2/2b1P1K1/8 b - - 4 44,0.0,b
3b4/6k1/8/p2B2n1/2P3R1/2rP4/4PK2/3b4 b - - 8 46,0.0,b
8/6k1/1b6/p5n1/2PP2R1/5B2/2r1PK2/3b4 b - - 0 48,0.0,b
8/8/1b3k2/p7/2rP2R1/5B2/4PK2/3b4 b - - 2 50,0.0,b
8/8/5k2/p7/3b4/5B2/4P3/3bK3 b - - 1 52,0.0,b
8/8/5k2/p7/2bbB3/8/3KP3/8 b - - 5 54,0.0,b
8/8/5k2/p1bb4/8/2KB4/4P3/8 b - - 9 56,0.0,b
6B1/8/5k2/2b5/p7/2K5/4P3/7b b - - 3 58,0.0,b
8/8/5k2/2bb4/4P3/p1K5/8/8 b - e3 0 60,0.0,b
8/8/4bk2/2b5/4P3/8/p1K5/8 b - - 3 62,0.0,b
8/8/4bk2/8/4P3/3K4/8/q5b1 b - - 3 64,0.0,b
8/8/5k2/4q3/8/1b6/3K4/6b1 b - - 1 66,0.0,b
r1bq1rk1/pp3ppp/4nn2/4R1B1/2Pb4/2N3Q1/PP3PPP/3R1BK1 w - - 1 16,1.0,w
r1b2rk1/pp3ppp/4nn2/4Q3/2P5/2N1B3/PP3PPP/3q1BK1 w - - 0 18,1.0,w
r1br2k1/1p3ppp/p3nn2/4Q3/2P5/2N1B3/PP3PPP/5BK1 w - - 0 20,1.0,w
1rbr2k1/1p3ppp/4nn2/p3Q3/2P5/2N1BB2/PP3PPP/6K1 w - - 2 22,1.0,w
1Qb3k1/1p3ppp/4nn2/8/p1P5/4BB2/PP3PPP/3N2K1 w - - 0 24,1.0,w
3Qn1k1/1p3ppp/8/8/p1P5/4BB2/PP3PPP/3N2K1 w - - 1 26,1.0,w
3rr1k1/pb3ppp/1p3n2/2p1q3/4P2n/PP1B2NP/4QPP1/2R1R1K1 w - - 1 26,1.0,w
3rr1k1/p4ppp/1pb2n2/2p5/2B1P2n/PPq3NP/4QPP1/3RR1K1 w - - 5 28,1.0,w
3r1k2/p4ppp/1pb2n2/2p5/2B1P2n/PPq3NP/4QPP1/1R4K1 w - - 2 30,1.0,w
3r1k2/p4ppp/1p3q2/2p5/2B4n/PP4NP/4QPb1/1R4K1 w - - 0 32,1.0,w
3r4/p3kppp/1p6/2p4N/2B4n/PP5P/5Pb1/1R4K1 w - - 0 34,1.0,w
3r1k2/p4pNp/1p6/2p5/2B5/PP3n1P/5Pb1/4R1K1 w - - 1 36,1.0,w
3r1k2/p4pNp/1p6/2p5/2B5/PP5P/2n2P2/5K2 w - - 2 38,1.0,w
5k2/p4p1p/Bp6/2p2N2/8/nP5P/5P2/3r1K2 w - - 2 40,1.0,w
5k2/p4p1p/Bp6/2p5/8/nP2N2P/1r3PK1/8 w - - 6 42,1.0,w
5k2/p4p1p/Bp6/5N2/1p6/n6P/3r1PK1/8 w - - 2 44,1.0,w
4k3/p4p1p/Bp6/5N2/1p6/n6P/3K1P2/8 b - - 0 46,1.0,b
5k2/pB3p1p/1p6/5N2/8/npK4P/5P2/8 b - - 1 48,1.0,b
5k2/pB3p1p/1p6/1n3N2/7P/8/1K3P2/8 b - - 0 50,1.0,b
6k1/p1n2p1p/1p6/5N2/4B2P/8/2K2P2/8 w - - 4 53,1.0,w
8/p4pkp/1p6/1n6/4B1NP/8/2K2P2/8 w - - 8 55,1.0,w
7k/p4p1p/1p6/1K6/4B1NP/8/5P2/8 b - - 0 57,1.0,b
8/K4pkp/8/1p6/4B1NP/8/5P2/8 b - - 0 59,1.0,b
8/1K3pkp/8/7P/4B1N1/1p6/5P2/8 b - - 0 61,1.0,b
8/1K3pkp/8/7P/4B1N1/1p6/5P2/8 b - - 4 63,1.0,b
6k1/1K3p1p/5N1P/8/4B3/8/1p3P2/8 b - - 1 65,1.0,b
8/1K2kp2/7P/6N1/4B3/8/1p3P2/8 b - - 2 67,1.0,b
6k1/1K3p1P/8/8/4B3/7N/1p3P2/8 b - - 0 69,1.0,b
7k/1K5P/5p2/8/4BN2/5P2/1p6/8 b - - 1 71,1.0,b
7k/1K5P/5p2/8/3NB3/5P2/1p6/8 b - - 5 73,1.0,b
7k/1K5P/5p2/8/3NB3/5P2/1p6/8 b - - 9 75,1.0,b
8/1K4kP/8/5B2/8/5P2/1p2N3/8 b - - 2 77,1.0,b
8/1K4kP/8/8/8/5P2/4N3/1B6 w - - 1 80,1.0,w
8/6kP/2K5/8/5P2/8/4N3/1B6 w - - 1 82,1.0,w
8/6kP/2K5/8/5P2/8/N7/1B6 w - - 5 84,1.0,w
8/6kP/2K5/8/5P2/8/N7/1B6 w - - 9 86,1.0,w
8/6kP/2K5/8/4BP2/2N5/8/8 w - - 13 88,1.0,w
8/6kP/2K5/8/4BP2/2N5/8/8 w - - 17 90,1.0,w
7Q/8/2K1k3/3N4/4BP2/8/8/8 w - - 1 92,1.0,w
r4r1k/1p1b1nbp/4p1p1/p1p2nN1/1qPpBP1P/3P4/P2BPR2/3Q2RK b - - 3 25,0.0,b
r6k/1p1b1rbp/4p1p1/p1p2n1P/2PpBP2/3P4/Pq1BPR2/3Q2RK b - - 0 27,0.0,b
r4r1k/1p1b2bp/4p1P1/p1p5/2PpBP2/3Pn3/Pq1BPR2/4Q1RK b - - 0 29,0.0,b
r5Rk/1p1b1r1P/4pb2/p1p5/2PpBP2/3Pn3/Pq1BPR2/4Q2K b - - 2 31,0.0,b
6k1/1p1b1r2/4pb2/p1p5/2PpBP2/3PB3/Pq2PR2/4Q2K b - - 0 33,0.0,b
6k1/1p1b1r2/4pb2/p1p5/2P1BP2/3Pp3/P2qP1R1/7K b - - 1 35,0.0,b
6k1/1B1b4/4pb2/p1p5/2P2P2/3Pp3/P2qP1K1/8 b - - 0 37,0.0,b
6k1/3b4/4pb2/p1p5/2P1BP2/3Pp1K1/q7/8 b - - 1 39,0.0,b
6k1/3b4/4pb2/p1p5/2P2PK1/3P1B2/q7/4q3 b - - 1 41,0.0,b
rnbqkb1r/pp2pppp/5n2/2pp4/5P2/2PPB3/PP2P1PP/R2QKBNR b KQkq - 1 4,0.0,b
r1bq1b1r/pp1kpppp/2n2n2/2pp4/5P2/2PPBN2/PP1KP1PP/R2Q1B1R b - - 5 6,0.0,b
r1b2b1r/pp1kpppp/2n2n2/2Bp4/5P2/2PP1N2/Pq2P1PP/R2QKB1R b - - 1 8,0.0,b
r1b2b1r/pp1kpppp/2n2n2/2Bp4/5P2/3P1N2/P2QPKPP/q4B1R b - - 1 10,0.0,b
r1b2b1r/pp1k1ppp/2n1pn2/2Bp4/5PP1/3P1N2/P2QPKBP/1q5R b - - 1 12,0.0,b
r1b4r/pp1k1ppp/2n1pn2/1qbp2P1/5P2/3PPN2/P2Q1KBP/7R b - - 0 14,0.0,b
r1b4r/pp1k1ppp/2n1p3/1q1p2P1/5Pn1/3PbNK1/P3Q1BP/7R b - - 1 16,0.0,b
r1b4r/pp1k1ppp/1bn1p3/1q1p2P1/5P2/3P1N2/P3Q1BK/2R5 b - - 0 18,0.0,b
r1b4r/pp1k1ppp/1bn1p3/3p2P1/q4P2/3P1N1K/P1R1Q1B1/8 b - - 4 20,0.0,b
r1b4r/pp1k1ppp/1b2p3/3p2P1/3n1q1N/3P3K/P1R3B1/5Q2 b - - 3 22,0.0,b
r1b4r/pp1k1ppp/1b2p3/3p2P1/7N/3P2K1/P1n5/5B2 b - - 1 24,0.0,b
r1b4r/pp1k1ppp/1bn1p3/3p2P1/7N/P2P2KB/8/8 b - - 2 26,0.0,b
r1b4r/ppbk1ppp/4p3/3p2P1/8/P2n1NKB/8/8 w - - 1 29,0.0,w
5rk1/1pb2pp1/p1p1r3/P1Pp1bNn/1P1BnP2/3BP3/6RP/3R2K1 b - - 0 28,0.0,b
5rk1/1pb2pp1/p1p5/P1Pp1b1n/1P1BNP2/3BP3/6KP/3R4 b - - 0 30,0.0,b
3r2k1/1pb2pp1/p1p5/P1P2b1n/1P1BpP2/4P3/B5KP/3R4 b - - 3 32,0.0,b
3r4/1pb1kpp1/p1p5/P1P2b1n/1P1BpP2/4P3/B4K1P/4R3 b - - 7 34,0.0,b
3r4/1pb1kpp1/p1p5/P1P2b2/1P1Bp3/3BP3/5K1P/4R3 b - - 0 36,0.0,b
3r4/1p2kpB1/p1p5/P1P2b2/1P6/3pP3/5K1b/7R b - - 1 38,0.0,b
3r4/1pb1kp2/p1p5/P1P2b2/1P2P3/2B5/3p1K2/7R b - - 0 40,0.0,b
3r4/1pb1kp2/p1p5/P1P2b2/1P6/8/3B1K2/3R4 b - - 0 42,0.0,b
3r4/1pb2p2/p1p5/P1P2kB1/1P6/8/2b2K2/3R4 w - - 4 45,0.0,w
8/1pb2p2/p1p5/P1P2k2/1P2b3/4B3/6K1/3r4 w - - 2 47,0.0,w
8/1pb2p2/p1p5/P1Pr1k2/1P6/8/5K2/1bB5 w - - 6 49,0.0,w
8/1pb2p2/p1p5/P1P2k2/1P6/8/1r6/1b2K3 w - - 0 51,0.0,w
8/1p3p2/p1p5/b1P2k2/1r6/8/4K3/1b6 w - - 0 53,0.0,w
8/1p3p2/p1p5/2P2k2/1b6/1r6/4K3/1b6 w - - 4 55,0.0,w
8/1p3p2/p1p5/2b2k2/8/1r1b4/4K3/8 w - - 2 57,0.0,w
8/1p3p2/p1p5/5k2/1b6/3b4/8/1rK5 w - - 6 59,0.0,w
r3r1k1/p2b1ppp/1p1q1n2/2p1n3/3N4/1P2P2P/P1Q2PP1/1BRR2K1 w - - 0 19,0.0,w
r3r1k1/p4ppp/1pq2n2/2p1n3/8/1P2P1Nb/P1Q2PP1/1BRR2K1 w - - 0 21,0.0,w
2r1r1k1/p4ppp/1pq2n2/2p5/8/1P2PnNP/P1Q2P2/1BRR1K2 w - - 3 23,0.0,w
2r1r1k1/p4ppp/1p3n2/2p3Q1/7n/1P2P1NP/P4Pq1/1BRR1K2 w - - 7 25,0.0,w
3rr1k1/p4ppp/1p3n2/2p3Q1/7n/1P1KPqNP/P4P2/1BRR4 w - - 11 27,0.0,w
4r1k1/p4ppp/1p3n2/2p3Q1/7n/1PK1P1NP/P4P2/1B1q4 w - - 0 29,0.0,w
4r1k1/p4ppp/1p3n2/2p3Q1/7n/1P2P1NP/PKB2q2/8 w - - 0 31,0.0,w
4r1k1/p4ppn/1p6/2p5/7Q/1P2q1NP/PK6/8 w - - 0 33,0.0,w
4r1k1/p4ppn/1p6/2p2q2/7Q/1P5P/P7/2K5 w - - 0 35,0.0,w
4r1k1/p4ppn/1p6/2p5/8/1P2q3/P1Q5/2K5 w - - 2 37,0.0,w
4r1k1/p4ppn/1p6/2p5/3q4/1P6/PK1Q4/8 w - - 6 39,0.0,w
4r1k1/p4ppn/1p6/2p5/8/1P1Q4/P1K3q1/8 w - - 10 41,0.0,w
4r1k1/p4ppn/1p6/2p5/8/1PK5/3q4/8 w - - 0 43,0.0,w
4r1k1/p4p1n/1p4p1/8/1p6/8/3K4/8 w - - 0 45,0.0,w
4r3/5pkn/1p4p1/p7/1pK5/8/8/8 w - a6 0 47,0.0,w
4r3/5pkn/1p4p1/8/1pK5/p7/8/8 w - - 0 49,0.0,w
4r3/5pkn/6p1/1p6/1K6/8/p7/8 w - - 0 51,0.0,w
2r5/5pkn/6p1/1p6/8/1K6/8/q7 w - - 2 53,0.0,w
5rk1/1pb2pp1/p1p1r3/P1Pp1bNn/1P1BnP2/3BP3/6RP/3q1RK1 w - - 0 28,0.0,w
5rk1/1pb2pp1/p1p5/P1Pp1b1n/1P1BNP2/3BP3/6rP/3R2K1 w - - 0 30,0.0,w
5rk1/1pb2pp1/p1p5/P1Pp4/1P1BbP2/3B4/6KP/3R4 w - - 0 32,0.0,w
3r2k1/1pb2pp1/p1p5/P1P2P2/1P1Bp3/8/6KP/3R4 w - - 1 34,0.0,w
6k1/1p3pp1/p1p5/P1P1bP2/1P2p3/2B5/3r2KP/8 w - - 0 36,0.0,w
4k3/1p3pp1/p1p5/P1P1bP2/1P2p3/7P/3B2K1/8 w - - 1 38,0.0,w
8/1p1k1pp1/p1p5/P1P2P2/1P1bp3/7P/3B4/5K2 w - - 5 40,0.0,w
8/1p1k1pp1/p1p5/P1P1bP2/1P6/4p2P/8/2B1K3 w - - 2 42,0.0,w
8/1pbk2p1/p1p2p2/P1P2P2/1P6/4B2P/4K3/8 w - - 2 44,0.0,w
8/1pbk2p1/p1p2p2/P1P2P2/1P6/4B2P/4K3/8 w - - 6 46,0.0,w
4k3/1p4p1/p1p2p2/P1P1bP1P/1P6/4B3/4K3/8 w - - 1 48,0.0,w
4k3/1p6/2p2p1p/PpP1bP2/8/4B3/4K3/8 w - - 0 50,0.0,w
4k3/1p6/2p2p2/P1P1bP2/8/1p6/3BK3/8 w - - 0 52,0.0,w
4k3/1p6/2p2p2/P1P1bP2/8/8/3BK3/1q6 b - - 1 54,0.0,b
4k3/1p6/2p2p2/P1P1b3/6q1/4B3/3K4/8 b - - 3 56,0.0,b
4k3/1p6/2p2p2/P1P1b3/8/2q1B3/4K3/8 b - - 7 58,0.0,b
5k2/1p6/2p2p2/q1P1b3/8/4B3/4K3/8 w - - 3 61,0.0,w
5k2/1p6/2p2p2/4b3/8/4B3/2q1K3/8 w - - 2 63,0.0,w
8/1p3k2/2p2p2/4b3/8/4B3/5K2/3q4 w - - 6 65,0.0,w
8/Bp3k2/2p2p2/4b3/8/3q4/8/5K2 w - - 10 67,0.0,w
8/Bp3k2/2p2p2/4b3/8/5q2/8/5K2 w - - 14 69,0.0,w
1b6/Bp3k2/2p2p2/8/8/6q1/8/5K2 w - - 18 71,0.0,w
q7/1p3k2/2p2p2/8/8/8/4K3/8 w - - 2 73,0.0,w
8/1p6/2p2pk1/8/q7/4K3/8/8 w - - 6 75,0.0,w
8/1p6/2p3k1/8/q4p2/4K3/8/8 w - - 0 77,0.0,w
8/1p6/2p3k1/8/5p2/8/5K2/3q4 b - - 4 79,0.0,b
8/1p6/2p5/5k2/5p2/5K2/8/2q5 b - - 8 81,0.0,b
r1bq1rk1/ppp2pbp/2np1np1/4p3/PP6/3P1NP1/1BP1PPBP/R2QK2R w KQ - 1 8,0.0,w
r2q1rk1/ppp1npbp/3pbnp1/1P2p3/P7/3P1NP1/1BPKPPBP/R2Q3R w - - 3 10,0.0,w
r2q1rk1/ppp2pbp/3pbnp1/1P2p3/P4nP1/3P1N2/1BPKPPBP/1R1Q3R w - - 1 12,0.0,w
r3qrk1/ppp2pbp/3pb1p1/1P2p1P1/P4nn1/3P1N2/1BPKPPBP/1R1Q2R1 w - - 1 14,0.0,w
r3qrk1/ppp2pbp/3p2p1/1P2pbP1/P4n2/3P1N2/1BPKPQBP/1R4R1 w - - 1 16,0.0,w
r3qrk1/1ppb1pbp/1p1p2p1/4p1P1/P3Pn2/3P1N2/1BPK1QBP/1R4R1 w - - 0 18,0.0,w
r3qrk1/1ppb1pbp/1p1p2p1/4p1P1/P3P3/3P1N2/1BPK3P/1R2Q1nB w - - 0 20,0.0,w
3q1rk1/1ppb1pbp/1p1p2p1/r3p1P1/4P3/3P1N2/1BPK3P/1R4QB w - - 0 22,0.0,w
r2q1rk1/1ppb1pbp/1p4p1/4p1P1/4P3/2BP4/2PK3P/1R4QB w - - 0 24,0.0,w
