trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
149,245.10827728113708,245.10827728113708,93086.45525910812,305.1007296928477,0,57833,242.11080370729007,91437.91990593442,302.38703660364547,0
150,245.0821849117286,245.0821849117286,92995.80205073228,304.95213075289746,0,57833,242.37529395490387,91525.31401300318,302.5315091242616,0
151,244.71844794494493,244.71844794494493,92545.17410474988,304.212383220588,0,57833,242.04558030156315,91095.48146354959,301.8202800733403,0
152,244.5544239448066,244.5544239448066,92418.16876177961,304.00356702147366,0,57833,241.96410291879928,91021.24699128511,301.6972770697228,0
153,253.71450555910985,253.71450555910985,98220.79299016132,313.4019671127821,0,57833,250.54641029187994,96228.6233227279,310.20738760179114,0
154,254.84702505489946,254.84702505489946,98934.83533622672,314.5390839565518,0,57833,252.03029464656245,97186.62885599668,311.74770064267784,0
155,251.8255321356319,251.8255321356319,97073.04739508586,311.56547850345333,0,57833,248.74934292433255,95252.82473371144,308.6305635119624,0
156,256.39494752131134,256.39494752131134,99961.49317863504,316.1668755240419,0,57833,253.4593304744778,98075.29997233365,313.16976222543207,0
157,403.6977158369789,403.6977158369789,206556.310618505,454.4846648881621,0,57833,403.0002074975792,206414.22043159496,454.3283178843192,0
158,259.81463870108763,259.81463870108763,101865.87467362924,319.16433803548483,0,57833,256.78275003458293,99895.10326462857,316.0618661981046,0
159,243.63472411944738,243.63472411944738,91363.47118427196,302.26390982760734,0,57833,242.0397703693457,90466.55007608245,300.7765783369484,0
160,245.93671433264745,245.93671433264745,92833.88214341293,304.686530951752,0,57833,243.72022409738554,91618.79962650436,302.6859752722355,0
161,247.48079816021993,247.48079816021993,93619.33997890478,305.97277653233266,0,57833,245.88795130723474,92634.73052981049,304.35954154553866,0
162,247.9857866615946,247.9857866615946,93932.30121211073,306.48376989999116,0,57833,246.55609351224237,93081.4890026283,305.09259086813023,0
163,245.57002057648748,245.57002057648748,92077.61691421852,303.44293848138653,0,57833,244.50179831235303,91476.30661225619,302.45050274756727,0
164,252.14073279961266,252.14073279961266,96174.4238929331,310.1200153052574,0,57833,250.85468252870382,95335.00117581962,308.7636655693471,0
165,243.5684297892207,243.5684297892207,91119.57780160116,301.8601957887147,0,57833,242.3915479319408,90476.58216904136,300.7932548596151,0
166,245.53868898379818,245.53868898379818,92117.8621029516,303.50924549830705,0,57833,244.4475031124637,91503.69124360215,302.4957706210157,0
167,260.44172012518806,260.44172012518806,101049.25935019799,317.88246153287224,0,57833,259.1455941347351,100188.95192972748,316.52638425529,0
168,424.7006034616914,424.7006034616914,224250.61373264398,473.5510677135508,0,57833,424.6793470742841,224447.12754184534,473.75851184104897,0
169,246.55604931440527,246.55604931440527,92729.53697715836,304.51524917014973,0,57833,245.0165998063356,91844.63923087563,303.0588049057074,0
170,253.67522003008662,253.67522003008662,96997.93202842667,311.444910101974,0,57833,250.31103887121316,94951.80128648499,308.1425015905547,0
171,250.56223955181298,250.56223955181298,95217.62187678315,308.5735275048447,0,57833,249.27126850186747,94385.08894729562,307.2215632850266,0
172,244.0508533190393,244.0508533190393,91374.55592827624,302.2822454731277,0,57833,242.72575736616406,90664.36595656384,301.10524066605655,0
