source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-10.pgn,340,20,r2q1rk1/pbpnppbp/1p1p2p1/8/2PPP3/2P2NP1/P1Q2PBP/R1B2RK1 w - - 1 11,w,9.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,343,48,7r/p2k2p1/2p1pp2/6pP/3P2P1/8/PPP2P2/2KR4 w - - 0 25,w,239.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,343,64,8/p5p1/2p5/6pP/2P1k1P1/5r2/PP2K3/6R1 w - - 3 33,w,10.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,352,12,rn2kb1r/pp2pppp/2p2n2/q4b2/3P4/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 0 7,w,65.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,352,76,1r4k1/1B3p2/P3p3/4P3/1B6/2K3p1/8/r7 w - - 0 39,w,-391.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,352,80,3r2k1/1B3p2/P2Bp3/4P3/2K5/6p1/r7/8 w - - 4 41,w,-454.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,354,16,rnq2rk1/pp2ppbp/2pp1np1/5b2/2PP4/2N2NP1/PP2PPBP/R1BQR1K1 w - - 4 9,w,94.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,354,24,rnq1nrk1/pp2ppbp/2p3p1/4P3/2P5/2N2NP1/PP3PKP/R1BQR3 w - - 1 13,w,147.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,355,52,3b2k1/pp3p1p/6p1/n7/5B2/5N2/P4PPP/6K1 w - - 0 27,w,-255.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,355,60,3b4/pp5p/5pp1/n2k4/5B1P/3K1N2/P4PP1/8 w - - 1 31,w,-291.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,355,64,8/pp2b2p/2n2pp1/3k4/5B1P/P2K4/3N1PP1/8 w - - 1 33,w,-365.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,355,72,8/4b2p/1Nn1kpp1/1p6/5B1P/3K4/5PP1/8 w - - 0 37,w,-345.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,355,76,8/7p/1Nn1k1p1/1pb2p2/7P/3K2P1/3B1P2/8 w - - 1 39,w,-429.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,358,12,r1bqk1nr/pp3pbp/2npp1p1/2p5/4PP2/3P1N2/PPP1B1PP/RNBQ1RK1 w kq - 0 7,w,16.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,363,44,5bk1/p4p2/2pp2pp/5p2/2PP4/1Q2PN1P/P4PPK/2q5 w - - 0 23,w,53.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,363,76,8/2b2p2/p1N2k1p/8/6K1/7P/P4P2/8 w - - 2 39,w,0.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,363,80,8/2b2p2/4k2p/p7/1N6/5K1P/P4P2/8 w - - 0 41,w,-50.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,364,44,2r3k1/2qb1ppp/p1p1p3/2Pn4/1Q1P4/5NP1/P4PBP/1R4K1 w - - 1 23,w,201.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,367,48,rqb2k2/p2r1p1p/p1p1p1p1/B1Pn2P1/P1NP1P2/R7/1P5P/3Q1RK1 w - - 3 25,w,328.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,372,40,r4rk1/1bq2p1p/p5p1/1p2p2n/2p1P3/2P2P2/PPB2QPP/R2R1NK1 w - - 4 21,w,-16.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,372,72,8/1b3pk1/4n1pp/pp2p3/4P1P1/1PP2P2/5K2/3B1N2 w - - 0 37,w,-228.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,373,12,r2qkb1r/pp2pppp/2n2n2/3p4/3P2b1/PP3N2/2P2PPP/RNBQKB1R w KQkq - 1 7,w,-38.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,373,16,r2qk2r/pp3ppp/2nbpn2/3p4/3P2b1/PP3N2/1BPN1PPP/R2QKB1R w KQkq - 2 9,w,-46.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,376,16,r1bq1rk1/pppnppbp/1n4p1/8/3P4/2N1PN2/PP1B1PPP/2RQKB1R w K - 3 9,w,54.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,376,24,r1bq1rk1/pp3p1p/1np3p1/4b3/8/2N1P3/PP1BBPPP/2RQ1RK1 w - - 0 13,w,2.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,376,32,r2r2k1/pp2qp1p/1np1b1p1/8/3bP3/1PN5/P1QBBPPP/2RR2K1 w - - 1 17,w,-12.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,381,12,r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2N1BN1P/PPP2PP1/R2QKB1R w KQ - 3 7,w,67.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,382,72,5rr1/p4q1k/1p1p3b/1Pp1p2b/2P1Pp1p/P2B1P1P/5RP1/1Q3RBK w - - 0 37,w,11.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,392,28,r4rk1/pppbnpp1/7p/8/8/2P2N2/PP1N1PPP/R4RK1 w - - 2 15,w,-34.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,394,28,r1b2rk1/1ppn2b1/3p2pp/p2Pppqn/2P5/1PN2PP1/PB1NP1BP/R2Q1RK1 w - - 1 15,w,-39.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,395,44,4r1k1/pp3ppp/1qb2bn1/2p5/2P5/NB3PB1/PP1Q2PP/R5K1 w - - 2 23,w,-179.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,395,60,6k1/p2b1pp1/1p4np/8/2PN1b2/1B3P2/PP1r1BPP/1R4K1 w - - 6 31,w,21.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,399,24,r1bq1rk1/p3ppbp/1p4p1/n2p4/3P4/2P1PNP1/P4PBP/R1BQ1RK1 w - - 0 13,w,-57.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,404,60,1r4k1/pB3ppp/8/6r1/2P5/1P6/PK6/2R5 w - - 4 31,w,-294.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,404,72,5k2/2r3pp/p1P5/4rp2/PP6/5B2/1K6/2R5 w - - 0 37,w,-130.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,407,60,4r1k1/5pb1/p4n1p/1p6/4p3/PNP4P/1P3PPK/3R4 w - - 0 31,w,-398.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,408,16,rn1q1rk1/ppp1ppbp/4b1p1/8/3P4/2B2N2/PP2PPPP/2RQKB1R w K - 1 9,w,43.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,408,20,r2q1rk1/ppp1ppbp/2n3p1/8/2bP4/P1B2NP1/1P2PP1P/2RQKB1R w K - 1 11,w,73.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,408,24,r2q1rk1/ppp1ppbp/2n3p1/8/3Pb3/P1B2NP1/1P2PPBP/2RQ1RK1 w - - 5 13,w,46.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,408,64,3r4/p3k2p/1pp3p1/2N1np2/8/P3P1PP/1PR1KP2/8 w - - 0 33,w,-1.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,408,76,3r4/7p/p1k3p1/2p1np2/8/P1N1P1PP/2R1KP2/8 w - - 0 39,w,-8.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,410,72,3r4/p4pk1/1p2p1p1/5n1p/3P3P/P4NP1/1P1R1P1K/8 w - - 1 37,w,-47.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,410,76,8/p5k1/1p2ppp1/3r1n1p/3P3P/P4NP1/1P1R1P2/5K2 w - - 0 39,w,-17.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,410,80,8/p3k3/1p2ppp1/3r1n1p/3P3P/P2R1NP1/1P2KP2/8 w - - 4 41,w,-46.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,412,52,4RB2/1p3p1p/p4pk1/5q2/P2n4/1P3P2/1P4PP/6K1 w - - 3 27,w,-453.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,414,52,8/1p1bkpp1/p2p3p/2pP4/2P3P1/1PN1KP2/P6P/8 w - - 1 27,w,0.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,414,64,8/4kpp1/3p3p/3P4/1pPK2P1/5P1P/8/1N1b4 w - - 2 33,w,-21.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,414,72,8/3k1pp1/7p/3P4/2K3P1/5P1P/1p1N4/3b4 w - - 0 37,w,-246.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,414,76,8/3k1pp1/7p/3b4/6P1/7P/1K1N4/8 w - - 0 39,w,-314.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,417,64,6k1/1p3r2/2pBnb1p/2P2p2/NP6/4P2P/5PP1/1R4K1 w - - 5 33,w,354.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,417,68,3r2k1/1p6/1NpBnb1p/2P2p2/1P6/4P2P/5PP1/3R2K1 w - - 9 35,w,307.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,420,64,4b3/5p1p/pB4k1/7n/8/5P2/PPP3PP/1K6 w - - 0 33,w,-110.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,420,68,4b3/5p1p/pB4k1/8/2P5/3n1PP1/PP5P/1K6 w - - 1 35,w,-148.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,420,72,4b3/5p1p/pB4k1/2P5/8/P4nP1/1P5P/1K6 w - - 0 37,w,-316.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,420,76,4b3/5p1p/pB4k1/2P5/1P6/P5P1/1K6/5n2 w - - 2 39,w,-397.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,420,80,4b3/5p1p/pB4k1/2P5/PP2n3/1K6/8/8 w - - 1 41,w,-371.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,421,16,r1bq1rk1/pp3pbp/2nppnp1/2p5/2P1P3/2N3PP/PP1PNPB1/R1BQ1RK1 w - - 0 9,w,19.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,421,20,1rbq1rk1/1p3pbp/p1nppnp1/2p5/2P1P3/2NP2PP/PP2NPB1/1RBQ1RK1 w - - 2 11,w,8.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,424,12,r1bq1rk1/pp1pppbp/2n2np1/2p5/4P3/2PB1N1P/PP1P1PP1/RNBQ1RK1 w - - 1 7,w,-21.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,425,20,rn1q1rk1/4bppp/p3pn2/1p1p1b2/3P4/1P3NP1/PB1NPPBP/R2Q1RK1 w - - 0 11,w,21.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,425,28,r4rk1/3nqppp/p3p3/1p1p1b2/3Pn3/1P3NP1/PB2PPBP/R2Q1RK1 w - - 2 15,w,18.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,425,80,8/5ppk/p1q1pnbp/1p1p4/1B1P2P1/PP2PP1P/3Q2K1/3B4 w - - 1 41,w,68.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,427,56,rr6/2p1nkp1/p1pp1b2/4p2p/4P2P/PP2BPP1/N1P3K1/1R3R2 w - - 6 29,w,37.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,427,72,rr6/2p5/p1ppknp1/4p2p/P3P2P/1PN2PP1/2P3K1/R3R3 w - - 4 37,w,13.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,427,76,r7/2p5/p1ppknp1/4p2p/P2rP2P/1P3PP1/1NP3K1/R3R3 w - - 8 39,w,17.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,428,28,r2q1rk1/pp3ppp/2nb4/3b4/3P4/5N1P/P2BBPP1/R2QR1K1 w - - 3 15,w,-39.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,431,48,6k1/pp3pp1/6p1/3nr1B1/P7/8/5PPP/R4K2 w - - 2 25,w,-88.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,431,52,8/pp3kp1/5pp1/P2nr3/8/8/3B1PPP/R4K2 w - - 1 27,w,-74.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,432,20,2rq1rk1/pp1bppbp/3p1np1/2n5/2PN4/1PN1P3/P3BPPP/R1BQ1RK1 w - - 1 11,w,7.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,434,12,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 1 7,w,49.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,435,24,r1bq1rk1/1pp3pp/1p1ppnn1/8/4PP2/2PB1N2/PP1Q2PP/RN3RK1 w - - 0 13,w,85.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,435,28,r1bq1rk1/1pp3pp/1p1pp1n1/2n5/2P1PP2/3B1NP1/PP1Q3P/RN3RK1 w - - 1 15,w,167.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,440,32,1r3rk1/p2bppbp/1q1p2p1/3P4/4P3/3Q2P1/PP1B1PBP/R4RK1 w - - 3 17,w,-86.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,440,40,1rr3k1/p3pp1p/1q1p2p1/3P4/4P3/2P3P1/P2Q1P1P/R4BK1 w - - 1 21,w,-318.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,440,44,1rr3k1/p3pp1p/3p2p1/3P4/2P1P3/6P1/P1q2P1P/R3QBK1 w - - 3 23,w,-270.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,442,12,r2qkbnr/pp1n1ppp/2p5/3p1b2/8/5NP1/PP1PPPBP/RNBQ1RK1 w kq - 0 7,w,40.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,442,24,r4rk1/pp1nbppp/1qp2nb1/8/4P3/2N2NP1/PPQ2PBP/R1B2RK1 w - - 1 13,w,55.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,445,52,1n1r2k1/p1r1b1pp/1pb1p2n/4Pp2/1P1pNP2/P4KP1/2PBBN1P/2RR4 w - f6 0 27,w,-264.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,447,12,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 2 7,w,43.0,1-0,1.0,w,1.0
