source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-11.pgn,174,12,rnbqk2r/ppp2ppp/4pn2/8/2pP4/5NP1/PP1QPP1P/RN2KB1R w KQkq - 0 7,w,54.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,174,16,r1bq1rk1/ppp2ppp/2n1pn2/8/2pP4/5NP1/PP1QPPBP/RN3RK1 w - - 4 9,w,58.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,179,28,3r1rk1/ppqnbppp/2p1p3/8/4P3/6PP/PPPBQPB1/R4RK1 w - - 1 15,w,30.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,181,16,r1bq1rk1/ppp2ppp/2n1pn2/8/2pP4/5NP1/PP1BPPBP/R2Q1RK1 w - - 1 9,w,65.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,181,60,8/p5p1/r3p1kp/8/3Pp1P1/4P3/2R2PKP/8 w - - 1 31,w,235.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,182,28,r2q1rk1/1pp2pp1/3p3p/p1nPp1b1/2P1P3/2N5/PP1N1PPP/R2Q1RK1 w - - 4 15,w,-10.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,183,12,rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 5 7,w,38.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,183,20,r2q1rk1/pbpnbppp/1p1pp3/8/2PP4/1PQ2NP1/P3PPBP/R1B2RK1 w - - 1 11,w,25.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,185,48,1r2r1k1/2pb1p2/3p1p1p/p1pP4/P1P1PP2/1P1B4/3N1KPP/4R3 w - - 2 25,w,11.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,185,52,1r2r3/2pbkp2/3p1p1p/p1pP1P2/P1P1P3/1P6/2BN1KPP/4R3 w - - 3 27,w,27.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,185,56,1r6/2pbkp2/3p1p1p/p1pP1Pr1/P1P1P3/1PN5/2B2KPP/4R3 w - - 7 29,w,30.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,185,60,6r1/2pbkp2/3p1p2/p1pP1Prp/P1P1P3/1PN1R1P1/2B2K1P/8 w - - 0 31,w,48.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,186,32,1k1r1b1r/p4ppp/2p1p3/2p5/8/2PPN3/PP3PPP/3R1RK1 w - - 0 17,w,75.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,188,56,2r5/p3k1pp/1bB1ppb1/8/1P1P4/4B3/P4PP1/2R3K1 w - - 1 29,w,-23.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,191,12,rn1qkb1r/pp2pppp/2p2n2/8/2PP2b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 0 7,w,103.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,191,16,rn1qkb1r/pp3ppp/2p1pn2/7b/2PP4/2N1BN1P/PP3PP1/R2QKB1R w KQkq - 1 9,w,117.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,191,76,8/p6p/1kp5/4K3/2p3P1/7P/PP6/8 w - - 2 39,w,522.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,193,56,3r1k2/3r1pp1/1pn1p2p/p1pn4/7P/1PPP1NP1/1P1R1P2/3R1BK1 w - - 12 29,w,-31.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,193,60,3r1k2/4npp1/1pnrp2p/p1p5/7P/1PPP1NP1/1P1R1PB1/3R1K2 w - - 16 31,w,-23.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,193,72,3r1k2/5pp1/1pnrp2p/p1p5/5PPP/1PPPK2B/1P1R4/3R4 w - - 1 37,w,-30.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,195,20,2rqkb1r/1p3ppp/p1n1p3/2ppP2b/8/2PP1N1P/PP3PP1/RNBQR1K1 w k - 0 11,w,-110.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,195,24,2rq1rk1/1p2bppp/p1n1p3/2ppP2b/5B2/2PP1N1P/PP1N1PP1/R2QR1K1 w - - 4 13,w,-128.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,195,28,2rq1rk1/4bppp/p1n1p1b1/1pppP3/5B2/2PP1NNP/PP3PP1/R2QR1K1 w - - 2 15,w,-140.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,197,68,8/1p3pp1/7p/3k4/1K6/1P3P2/1P4PP/8 w - - 0 35,w,351.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,202,28,r4rk1/pp2ppbp/1q1p2p1/2nP4/2PNb3/8/PP1QBPPP/R1BR2K1 w - - 2 15,w,11.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,203,20,r1b1kb1r/ppp2pp1/2p5/4Pn1p/8/2N2N1P/PPP2PP1/R1B2RK1 w - - 0 11,w,28.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,204,20,r2qkb1r/1p3ppp/p1bp4/2p5/4Ppn1/1PNP1N2/PBP3PP/R2Q1RK1 w kq - 1 11,w,-19.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,204,72,r6k/3b2p1/2np3p/1ppN4/4P3/2PP1N2/1p4PP/5RK1 w - - 0 37,w,-436.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,206,60,6k1/p1p3pp/8/2Nn1p2/3P4/5P1P/Pr4P1/2R3K1 w - - 0 31,w,-29.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,209,64,1r4k1/5p1p/4p1p1/1Pn1P3/2p5/r1N3P1/2P1R1KP/1R6 w - - 0 33,w,-12.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,212,12,rnbq1rk1/ppp1bppp/4pn2/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7,w,24.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,212,60,6k1/5ppp/8/1Bb1p3/1p6/5PP1/5P1P/6K1 w - - 0 31,w,-48.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,213,68,1k1r4/1p6/3P2p1/P3pbP1/5p2/2r5/4BPP1/R4RK1 w - - 1 35,w,42.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,216,12,rnbq1rk1/ppp2ppp/3ppn2/8/2PP4/P1P1P3/5PPP/R1BQKBNR w KQ - 0 7,w,7.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,219,12,r1bqkb1r/ppp2ppp/2n1p3/8/3PP3/2P5/P4PPP/R1BQKBNR w KQkq - 0 7,w,118.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,220,52,r4bk1/pp3b2/2p2P1p/8/2nPP3/8/PPP3BP/R4RK1 w - - 1 27,w,273.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,227,40,4r1k1/2b3pp/p3p3/1p2P3/8/4B3/PPP3PP/2KR4 w - - 0 21,w,104.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,227,44,6k1/2b3pp/p3p3/1p2Pr2/3B4/7P/PPP3P1/2KR4 w - - 1 23,w,80.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,227,48,6k1/2b5/p3p1p1/1p2Pr1p/3B4/7P/PPPK2P1/4R3 w - - 0 25,w,112.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,227,52,8/2b2k2/p3p3/1p2Prpp/3BK3/7P/PPP3P1/4R3 w - - 0 27,w,102.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,227,56,4k3/2b2r2/p3p3/1p2P1pp/3BK3/6PP/PPP5/3R4 w - - 3 29,w,143.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,227,64,4k3/2b5/p3p3/1p2P1p1/3B1rPp/1PP1K2P/P7/3R4 w - - 1 33,w,158.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,227,72,4k3/2b5/4p3/1p2P1p1/1P1B1rPp/2P4P/4K3/3R4 w - - 3 37,w,152.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,230,80,8/2p5/3k4/p7/6P1/8/PPP3PK/8 w - - 2 41,w,561.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,231,12,r1bqkb1r/ppp2ppp/2n5/3n4/4p3/5NP1/PP1PPPBP/RNBQ1RK1 w kq - 0 7,w,25.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,231,36,1r3rk1/p1p3pp/8/3qnp2/8/2PP2Pb/P3PPNP/R2Q1RK1 w - - 0 19,w,143.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,232,16,rnbq1rk1/pp2ppbp/1n1p2p1/8/2PP4/2N1B3/PP3PPP/2RQKBNR w K - 4 9,w,41.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,232,24,rnbr2k1/pp1n1pbp/6p1/2P1p3/8/1PN1B3/P4PPP/2R1KBNR w K - 1 13,w,33.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,232,76,8/b4pk1/P5pp/1B1r4/8/6P1/2R2P1P/6K1 w - - 9 39,w,84.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,233,20,r1b2rk1/p2n2pp/3qpn2/1Ppp4/8/5NP1/PP1NPP1P/R2QKB1R w KQ - 1 11,w,-14.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,233,72,1r3r1k/6p1/4p2p/1qp5/3nBP2/P3n1PP/1P1N4/1R1QK2R w - - 3 37,w,-458.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,235,48,2b3k1/5ppp/p2P4/1p3p2/8/8/PPP3PP/2KN4 w - - 0 25,w,14.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,235,68,8/3N1ppp/8/p7/3k1p2/8/PK4PP/8 w - - 0 35,w,22.0,0-1,0.0,b,1.0
